voltage,amplitude
3.3373982637285535,0.33206749573451
3.3376233242892983,0.33184224405296353
3.3375181386214816,0.3315200485706829
3.3436286545866727,0.3314735135879049
3.3529109091498626,0.33151070225209955
3.358958750105374,0.3299627880070846
3.364736401923021,0.3311542908242161
3.3559230292825837,0.3313969817454648
3.379953094289753,0.33026673648829796
3.889915146719733,0.303344318446569
3.885737695026667,0.3038682335896865
3.8819634339818783,0.3037179514948547
3.8730949877954686,0.3041708106303524
3.87197174832961,0.30428733360355886
3.696815125158776,0.3171850103575519
3.693928326125168,0.31696956370619805
3.664181300579011,0.31822519037860575
3.673590287283495,0.3174124008550665
3.6700041416125546,0.31770514970420544
3.6600028558361486,0.3184930244302671
2.8369847813636158,0.33807432488394595
2.865280514143252,0.33853435129995835
2.870691827322807,0.33889606190527743
2.847584767022386,0.33827408448349566
2.861353094361235,0.3380193652026149
2.860636118795017,0.33817700629647185
2.661011638077137,0.3363163711276567
2.6581164253841427,0.3355936212308631
2.67935121994933,0.337083361710139
2.6831212543054743,0.3359908815582648
2.6580701318623148,0.33529503936120875
2.670255749168872,0.3357745368778832
2.4857058612560645,0.3300812908539674
2.5080853804024996,0.3317100004814916
2.4893897971154315,0.3307244437389916
2.4945249926488144,0.3305186360767971
2.482218957680164,0.3306105607015071
2.366359210659213,0.3257869372943147
2.357162388077092,0.32497495890612016
2.361894736882353,0.32589543390842934
2.3548781158806387,0.3238930380254404
2.3670791492720507,0.3251997343153153
3.1784232709261326,0.3353610035819568
3.180861585779094,0.3363472378236413
3.181627731881613,0.33631504388353395
3.18153779922862,0.33677417854353076
3.1713793812781255,0.3364666830496409
