x,y,time
8.91996,8.788552,0.000524
8.921336,8.787863999999999,0.00052404
8.923399999999999,8.78924,0.00052408
8.919616,8.791304,0.0005241200000000001
8.92168,8.788552,0.0005241600000000001
8.92168,8.788552,0.0005242000000000001
8.92168,8.788552,0.00052424
8.921336,8.790272,0.00052428
8.925808,8.788552,0.0005243200000000001
8.920992,8.787175999999999,0.0005243600000000001
8.92168,8.787175999999999,0.0005244000000000001
8.92168,8.787863999999999,0.00052444
8.921336,8.788896,0.00052448
8.922711999999999,8.790272,0.00052452
8.923055999999999,8.78924,0.0005245600000000001
8.921336,8.789928,0.0005246000000000001
8.918584,8.789584,0.00052464
8.920648,8.788552,0.00052468
8.920992,8.789584,0.00052472
8.923744,8.790272,0.0005247600000000001
8.924088,8.789584,0.0005248000000000001
8.923744,8.78924,0.00052484
8.924432,8.787863999999999,0.00052488
8.922367999999999,8.787175999999999,0.00052492
8.922711999999999,8.78924,0.0005249600000000001
8.924776,8.790272,0.0005250000000000001
8.923744,8.790272,0.0005250400000000001
8.922711999999999,8.788552,0.00052508
8.922711999999999,8.789584,0.00052512
8.922711999999999,8.788208,0.0005251600000000001
8.922023999999999,8.791304,0.0005252000000000001
8.922711999999999,8.790616,0.0005252400000000001
8.922711999999999,8.789584,0.00052528
8.923055999999999,8.788896,0.00052532
8.922367999999999,8.788896,0.00052536
8.920992,8.78924,0.0005254000000000001
8.921336,8.78924,0.0005254400000000001
8.920992,8.788208,0.00052548
8.924088,8.787863999999999,0.00052552
8.922023999999999,8.790616,0.00052556
8.923055999999999,8.78924,0.0005256000000000001
8.922023999999999,8.787519999999999,0.0005256400000000001
8.922367999999999,8.790272,0.00052568
8.922367999999999,8.790272,0.00052572
8.925464,8.788896,0.00052576
8.92168,8.790616,0.0005258000000000001
8.924432,8.788552,0.0005258400000000001
8.922023999999999,8.79096,0.00052588
8.922367999999999,8.78924,0.00052592
8.92168,8.791304,0.00052596
8.923055999999999,8.790272,0.0005260000000000001
8.922367999999999,8.791648,0.0005260400000000001
8.923399999999999,8.790272,0.0005260800000000001
8.922023999999999,8.789584,0.00052612
8.92168,8.789928,0.00052616
8.923399999999999,8.78924,0.0005262000000000001
8.922711999999999,8.788208,0.0005262400000000001
8.92168,8.789584,0.0005262800000000001
8.92168,8.787519999999999,0.00052632
8.92168,8.790616,0.00052636
8.920304,8.788896,0.0005264
8.922711999999999,8.79096,0.0005264400000000001
8.924088,8.78924,0.0005264800000000001
8.923744,8.78924,0.00052652
8.922023999999999,8.791304,0.00052656
8.923055999999999,8.790272,0.0005266
8.922367999999999,8.788896,0.0005266400000000001
8.922367999999999,8.789584,0.0005266800000000001
8.923055999999999,8.788896,0.00052672
8.922711999999999,8.791304,0.00052676
8.922367999999999,8.790272,0.0005268
8.91996,8.789584,0.0005268400000000001
8.92512,8.790616,0.0005268800000000001
8.92168,8.788896,0.0005269200000000001
8.922711999999999,8.787519999999999,0.00052696
8.923399999999999,8.789928,0.000527
8.923055999999999,8.791648,0.0005270400000000001
8.924088,8.791304,0.0005270800000000001
8.924432,8.790616,0.0005271200000000001
8.92168,8.79096,0.00052716
8.920992,8.79096,0.0005272
8.922023999999999,8.788208,0.00052724
8.92168,8.789928,0.0005272800000000001
8.922711999999999,8.789584,0.0005273200000000001
8.92512,8.789928,0.00052736
8.922711999999999,8.790616,0.0005274
8.923399999999999,8.789584,0.00052744
8.922367999999999,8.791648,0.0005274800000000001
8.922367999999999,8.79096,0.0005275200000000001
8.924432,8.791991999999999,0.00052756
8.922367999999999,8.788552,0.0005276
8.923055999999999,8.790616,0.00052764
8.92168,8.790272,0.0005276800000000001
8.923055999999999,8.790616,0.0005277200000000001
8.922711999999999,8.789928,0.0005277600000000001
8.924776,8.79096,0.0005278
8.923399999999999,8.791648,0.00052784
8.923399999999999,8.789584,0.0005278800000000001
8.923744,8.79096,0.0005279200000000001
8.923055999999999,8.791991999999999,0.0005279600000000001
8.924432,8.791304,0.000528
8.924088,8.790272,0.00052804
8.923399999999999,8.791304,0.00052808
8.923399999999999,8.791648,0.0005281200000000001
8.923744,8.79096,0.0005281600000000001
8.923744,8.79096,0.0005282
8.922711999999999,8.793023999999999,0.00052824
8.923399999999999,8.790272,0.00052828
8.924088,8.792335999999999,0.0005283200000000001
8.922711999999999,8.791648,0.0005283600000000001
8.921336,8.78924,0.0005284
8.920992,8.788896,0.00052844
8.922023999999999,8.791648,0.00052848
8.923055999999999,8.791991999999999,0.0005285200000000001
8.922367999999999,8.793023999999999,0.0005285600000000001
8.924088,8.790616,0.0005286000000000001
8.92168,8.79096,0.00052864
8.924776,8.791304,0.00052868
8.922367999999999,8.793023999999999,0.0005287200000000001
8.923055999999999,8.79096,0.0005287600000000001
8.923055999999999,8.79096,0.0005288000000000001
8.923744,8.790616,0.00052884
8.923399999999999,8.791304,0.00052888
8.922367999999999,8.79096,0.00052892
8.923399999999999,8.790272,0.0005289600000000001
8.923399999999999,8.790616,0.0005290000000000001
8.924088,8.79096,0.00052904
8.924776,8.791304,0.00052908
8.923055999999999,8.79096,0.00052912
8.923399999999999,8.79096,0.0005291600000000001
8.924088,8.794056,0.0005292000000000001
8.923399999999999,8.791648,0.00052924
8.924776,8.79096,0.00052928
8.922367999999999,8.789928,0.00052932
8.922711999999999,8.792679999999999,0.0005293600000000001
8.922367999999999,8.791304,0.0005294000000000001
8.923744,8.790272,0.00052944
8.922367999999999,8.792335999999999,0.00052948
8.92512,8.791304,0.00052952
8.923399999999999,8.790616,0.0005295600000000001
8.924432,8.79096,0.0005296000000000001
8.924088,8.789928,0.0005296400000000001
8.924088,8.791304,0.00052968
8.923055999999999,8.79096,0.00052972
8.924776,8.790616,0.0005297600000000001
8.924432,8.790272,0.0005298000000000001
8.92684,8.790272,0.0005298400000000001
8.924776,8.790272,0.00052988
8.922711999999999,8.78924,0.00052992
8.923399999999999,8.79096,0.00052996
8.923399999999999,8.791991999999999,0.0005300000000000001
8.924088,8.79096,0.0005300400000000001
8.922367999999999,8.791991999999999,0.00053008
8.92512,8.790616,0.00053012
8.924088,8.790272,0.00053016
8.924432,8.790272,0.0005302000000000001
8.923744,8.788896,0.0005302400000000001
8.924088,8.788896,0.00053028
8.924432,8.788896,0.00053032
8.924432,8.78924,0.00053036
8.922367999999999,8.788552,0.0005304000000000001
8.922367999999999,8.78924,0.0005304400000000001
8.924088,8.791991999999999,0.0005304800000000001
8.922367999999999,8.789584,0.00053052
8.921336,8.791991999999999,0.00053056
8.92512,8.787863999999999,0.0005306000000000001
8.923055999999999,8.79096,0.0005306400000000001
8.922367999999999,8.792679999999999,0.0005306800000000001
8.923744,8.79096,0.00053072
8.924432,8.790272,0.00053076
8.923399999999999,8.790272,0.0005308
8.921336,8.790616,0.0005308400000000001
8.922367999999999,8.789584,0.0005308800000000001
8.922711999999999,8.790272,0.00053092
8.922711999999999,8.792335999999999,0.00053096
8.923399999999999,8.79096,0.000531
8.924432,8.792679999999999,0.0005310400000000001
8.924088,8.791648,0.0005310800000000001
8.922023999999999,8.787519999999999,0.00053112
8.92512,8.789928,0.00053116
8.923744,8.79096,0.0005312
8.922023999999999,8.790616,0.0005312400000000001
8.92512,8.789584,0.0005312800000000001
8.923744,8.791304,0.0005313200000000001
8.922711999999999,8.790272,0.00053136
8.924088,8.788208,0.0005314
8.924088,8.792335999999999,0.0005314400000000001
8.923055999999999,8.789584,0.0005314800000000001
8.922711999999999,8.791648,0.0005315200000000001
8.925464,8.789584,0.00053156
8.925464,8.789928,0.0005316
8.923744,8.789584,0.00053164
8.923399999999999,8.789928,0.0005316800000000001
8.925808,8.78924,0.0005317200000000001
8.924088,8.789928,0.00053176
8.925464,8.793368,0.0005318
8.922023999999999,8.791991999999999,0.00053184
8.922711999999999,8.789584,0.0005318800000000001
8.925808,8.792679999999999,0.0005319200000000001
8.923744,8.791991999999999,0.00053196
8.924432,8.790616,0.000532
8.925808,8.793023999999999,0.00053204
8.923399999999999,8.791304,0.0005320800000000001
8.924432,8.793023999999999,0.0005321200000000001
8.92512,8.791648,0.0005321600000000001
8.923055999999999,8.791304,0.0005322
8.924088,8.789584,0.00053224
