-599.9999998805657	4.161046175006127e-10
-593.9698491264699	-1.0041072803798697e-8
-587.939698372374	-4.209612377102241e-8
-581.9095476182781	-9.682198287365681e-8
-575.8793968641822	-1.7535894781493857e-7
-569.8492461100864	-2.789197727655009e-7
-563.8190953559905	-4.087952123280457e-7
-557.7889446018946	-5.663600618832625e-7
-551.7587938477988	-7.530797452448416e-7
-545.7286430937029	-9.705175064240103e-7
-539.698492339607	-1.2203422692300011e-6
-533.6683415855111	-1.5043372358658638e-6
-527.6381908314153	-1.8244093042813237e-6
-521.6080400773194	-2.1825993936274696e-6
-515.5778893232235	-2.5810937784331064e-6
-509.5477385691276	-3.0222365448048046e-6
-503.5175878150317	-3.508543295911356e-6
-497.48743706093575	-4.042716251019471e-6
-491.4572863068398	-4.627660900338219e-6
-485.4271355527439	-5.266504400535535e-6
-479.39698479864796	-5.962615919139468e-6
-473.36683404455204	-6.7196291658366685e-6
-467.3366832904561	-7.541467380332351e-6
-461.3065325363602	-8.432371085100279e-6
-455.27638178226425	-9.396928954667406e-6
-449.2462310281683	-0.00001044011220373795
-443.2160802740724	-0.000011567312955943278
-437.18592951997647	-0.000012784387123049918
-431.15577876588054	-0.000014097702405540935
-425.1256280117846	-0.000015514192117863983
-419.0954772576887	-0.00001704141565336752
-413.06532650359276	-0.000018687626531480308
-407.03517574949683	-0.000020461849123588326
-401.0050249954009	-0.00002237396533326778
-394.974874241305	-0.000024434812720527734
-388.94472348720905	-0.000026656295813169018
-382.9145727331131	-0.000029051512651173008
-376.8844219790172	-0.0000316348989718205
-370.85427122492126	-0.000034422392877155284
-364.82412047082533	-0.0000374316233485603
-358.7939697167294	-0.000040682126604662946
-352.7638189626335	-0.00004419559506464532
-346.73366820853755	-0.00004799616461244159
-340.7035174544416	-0.000052110746997358935
-334.6733667003457	-0.000056569415607884947
-328.64321594624977	-0.00006140585458412201
-322.61306519215384	-0.00006665788337758383
-316.5829144380579	-0.00007236807153990495
-310.552763683962	-0.00007858446187209946
-304.52261292986606	-0.00008536142429261405
-298.49246217577013	-0.00009276066814905553
-292.4623114216742	-0.00010085244756074804
-286.4321606675783	-0.00010971700322392328
-280.40200991348235	-0.00011944629560479689
-274.3718591593864	-0.00013014609952043574
-268.3417084052905	-0.0001419385500785695
-262.31155765119456	-0.00015496525669833288
-256.28140689709863	-0.00016939113820228858
-250.25125614300273	-0.0001854091818002451
-244.22110538890684	-0.00020324639825658147
-238.19095463481094	-0.00022317134395245886
-232.16080388071504	-0.00024550372246246116
-226.13065312661914	-0.00027062678686013634
-220.10050237252324	-0.00029900357712302276
-214.07035161842734	-0.0003311985081107364
-208.04020086433144	-0.0003679065816342676
-202.01005011023554	-0.00040999372428043493
-195.97989935613964	-0.00045855380520054686
-189.94974860204374	-0.0005149914418826134
-183.91959784794784	-0.0005811461169460289
-177.88944709385194	-0.0006594853224793977
-171.85929633975604	-0.0007534192565198961
-165.82914558566014	-0.0008678450941319427
-159.79899483156424	-0.0010101711845361201
-153.76884407746834	-0.001192514576501073
-147.73869332337244	-0.001437553333516884
-141.70854256927655	-0.0018007552033759515
-135.67839181518065	-0.0024238214007762313
-129.64824106108475	-0.0033924720738894984
-123.61809030698885	-0.004702711024116167
-117.58793955289295	-0.006362384115741396
-111.55778879879705	-0.008363926215559479
-105.52763804470115	-0.01071250599434346
-99.49748729060525	-0.013400803545926418
-93.46733653650935	-0.016429388513027613
-87.43718578241345	-0.019789533642551968
-81.40703502831755	-0.023421717617496358
-75.37688427422165	-0.027146555547522173
-69.34673352012575	-0.030763751391868606
-63.31658276602985	-0.03409357582218629
-57.286432011933954	-0.03708062161584311
-51.256281257838054	-0.039717784950644
-45.226130503742155	-0.042004740553053393
-39.195979749646256	-0.04393485385626801
-33.165828995550356	-0.045512246675476674
-27.135678241454457	-0.046729621516537076
-21.105527487358557	-0.04759374424261613
-15.075376733262656	-0.04810055880141392
-9.045225979166755	-0.04834159697753543
-3.015075225070854	-0.04845231874374817
3.0150755290250473	-0.048473904697688294
9.045226283120948	-0.04840635496848519
15.07537703721685	-0.04820848973582187
21.105527791312753	-0.047744848039365476
27.135678545408652	-0.04692389736902333
33.16582929950455	-0.04574969508445511
39.19598005360045	-0.044215474583759455
45.22613080769635	-0.042328534228049726
51.25628156179225	-0.04008475146991473
57.28643231588815	-0.037490761710813766
63.31658306998405	-0.034546889779107845
69.34673382407995	-0.03126023870202742
75.37688457817585	-0.02768620867017658
81.40703533227175	-0.024004530926112863
87.43718608636765	-0.020415500723590108
93.46733684046355	-0.017098512280882626
99.49748759455944	-0.014113085859433988
105.52763834865534	-0.011467947462239357
111.55778910275124	-0.009162526400581522
117.58793985684714	-0.007204144533720758
123.61809061094304	-0.005587630850475662
129.64824136503896	-0.0043205535161953915
135.67839211913486	-0.003395063251570924
141.70854287323075	-0.0028151643481872215
147.73869362732665	-0.0024951351115838753
153.76884438142255	-0.0022932608745287316
159.79899513551845	-0.0021540800171440952
165.82914588961435	-0.0020549159565953715
171.85929664371025	-0.0019836520529900106
177.88944739780615	-0.0019328800967306835
183.91959815190205	-0.0018977029620795424
189.94974890599795	-0.0018747104646216863
195.97989966009385	-0.0018614351108570848
202.01005041418975	-0.00185603741057761
208.04020116828565	-0.0018571127365622554
214.07035192238155	-0.0018635672096483015
220.10050267647745	-0.0018745348937961
226.13065343057335	-0.0018893207786354616
232.16080418466925	-0.0019073604417307961
238.19095493876515	-0.0019281908364844067
244.22110569286104	-0.0019514287040794597
250.25125644695694	-0.0019767543359778565
256.28140720105284	-0.0020038991715159147
262.31155795514877	-0.0020326361962351514
268.3417087092447	-0.0020627724197368573
274.3718594633406	-0.002094142920441853
280.40201021743655	-0.002126606086543677
286.4321609715325	-0.002160039780862638
292.4623117256284	-0.002194338226779226
298.49246247972434	-0.0022294094622552748
304.52261323382027	-0.0022651732452201125
310.5527639879162	-0.002301559320349596
316.5829147420121	-0.0023385059772371673
322.61306549610805	-0.0023759588450311246
328.643216250204	-0.002413869880105953
334.6733670042999	-0.0024521965121797264
340.70351775839583	-0.0024909009211524537
346.73366851249176	-0.0025299494223068528
352.7638192665877	-0.002569311941739373
358.7939700206836	-0.0026089615672401103
364.82412077477954	-0.0026488741625122565
370.8542715288755	-0.002689028034765681
376.8844222829714	-0.0027294036474478393
382.9145730370673	-0.0027699833712761567
388.94472379116326	-0.002810751267876316
394.9748745452592	-0.002851692901264425
401.0050252993551	-0.0028927951731766936
407.03517605345104	-0.0029340461788818785
413.06532680754697	-0.0029754350806347266
419.0954775616429	-0.0030169519963626347
425.1256283157388	-0.0030585879015397597
431.15577906983475	-0.0031003345425053156
437.1859298239307	-0.003142184359736362
443.2160805780266	-0.003184130419799461
449.24623133212253	-0.0032261663548847517
455.27638208621846	-0.003268286308979708
461.3065328403144	-0.003310484889867818
467.3366835944103	-0.0033527571262486817
473.36683434850625	-0.00339509842936854
479.3969851026022	-0.0034375045586315903
485.4271358566981	-0.003479971590730037
491.45728661079403	-0.003522495891891201
497.48743736488996	-0.0035650740928889445
503.5175881189859	-0.003607703066512161
509.5477388730818	-0.003650379907219826
515.5778896271777	-0.003693101912745419
521.6080403812736	-0.003735866567441679
527.6381911353694	-0.003778671527181247
533.6683418894653	-0.003821514605651187
539.6984926435612	-0.0038643937618963197
545.728643397657	-0.003907307088984918
551.7587941517529	-0.0039502528036832255
557.7889449058488	-0.003993229237037671
563.8190956599447	-0.004036234825776459
569.8492464140405	-0.004079268104449587
575.8793971681364	-0.004122327698236935
581.9095479222323	-0.004165412316360726
587.9396986763281	-0.004208520746045049
593.969849430424	-0.0042516518469716946
600.0000001845199	-0.004294804546186625
