,time_m,signal
286,-98.31430197234256,8.169111999999998
287,-98.3116588879681,8.170848000000001
288,-98.30901580359098,8.169112
289,-98.30637271921387,8.168616
290,-98.30372963483676,8.169856
291,-98.30108655045964,8.169360000000001
292,-98.29844346608253,8.169360000000001
293,-98.29580038170542,8.168367999999997
294,-98.29315729732566,8.169856000000001
295,-98.2905142129512,8.168864
296,-98.28787112857408,8.169111999999998
297,-98.28522804419433,8.170352
298,-98.28258495981986,8.168616
299,-98.27994187544274,8.167375999999999
300,-98.27729879106563,8.169360000000001
301,-98.27465570668852,8.170352
302,-98.27201262230876,8.170104
303,-98.2693695379343,8.1706
304,-98.26672645355718,8.168864
305,-98.26408336917743,8.169607999999998
306,-98.26144028480296,8.169608
307,-98.25879720042585,8.16812
308,-98.25615411604873,8.170599999999999
309,-98.25351103167162,8.170104
310,-98.25086794729187,8.168864
311,-98.2482248629174,8.168864
312,-98.24558177854028,8.168864000000003
313,-98.24293869416053,8.168368000000001
314,-98.24029560978606,8.168368
315,-98.23765252540895,8.171592
316,-98.23500944102919,8.169856
317,-98.23236635665472,8.170599999999999
318,-98.22972327227761,8.167872
319,-98.2270801879005,8.169111999999998
320,-98.22443710352339,8.168864
321,-98.22179401914363,8.169856000000001
322,-98.21915093476916,8.166879999999999
323,-98.21650785039205,8.170104
324,-98.21386476601229,8.172336000000001
325,-98.21122168163782,8.16936
326,-98.20857859726071,8.170352
327,-98.2059355128836,8.169111999999998
328,-98.20329242850649,8.169856000000001
329,-98.20064934412673,8.170352
330,-98.19800625975226,8.169360000000001
331,-98.19536317537515,8.171096
332,-98.1927200909954,8.170351999999998
333,-98.19007700662092,8.167376
334,-98.18743392224381,8.169856000000001
335,-98.18479083786669,8.16812
336,-98.18214775348959,8.169359999999998
337,-98.17950466911248,8.169112
338,-98.17686158473536,8.167872
339,-98.17421850035825,8.169360000000001
340,-98.1715754159785,8.169112000000002
341,-98.16893233160403,8.169608000000002
342,-98.16628924722691,8.169856
343,-98.16364616284716,8.170352
344,-98.16100307847269,8.169608
345,-98.15835999409558,8.169608
346,-98.15571690971845,8.169112
347,-98.15307382534135,8.169608
348,-98.1504307409616,8.168864000000001
349,-98.14778765658713,8.169111999999998
350,-98.14514457221001,8.168864
351,-98.14250148783026,8.170848
352,-98.13985840345579,8.167376
353,-98.13721531907868,8.169360000000001
354,-98.13457223470155,8.170352
355,-98.13192915032445,8.169856
356,-98.1292860659447,8.168368
357,-98.12664298157021,8.169111999999998
358,-98.12399989719312,8.169359999999998
359,-98.12135681281336,8.169856000000001
360,-98.11871372843889,8.1706
361,-98.11607064406178,8.169608
362,-98.11342755968202,8.168864000000003
363,-98.11078447530755,8.167128
364,-98.10814139093044,8.16936
365,-98.10549830655332,8.168864
366,-98.10285522217622,8.170104
367,-98.10021213779646,8.169360000000001
368,-98.09756905342198,8.170352
369,-98.09492596904488,8.167872
370,-98.09228288466512,8.169607999999998
371,-98.08963980029066,8.168119999999998
372,-98.08699671591354,8.169112
373,-98.08435363153642,8.169112
374,-98.08171054715932,8.168119999999998
375,-98.07906746277956,8.170848000000001
376,-98.07642437840508,8.168368
377,-98.07378129402798,8.169856
378,-98.07113820964823,8.172087999999999
379,-98.06849512527374,8.16812
380,-98.06585204089664,8.165888
381,-98.06320895651689,8.169360000000001
382,-98.0605658721424,8.170599999999999
383,-98.0579227877653,8.169856
384,-98.05527970338818,8.168864
385,-98.05263661901108,8.168368000000001
386,-98.04999353463133,8.168864000000003
387,-98.04735045025684,8.169111999999998
388,-98.04470736587974,8.168864
389,-98.04206428149999,8.169360000000001
390,-98.0394211971255,8.169111999999998
391,-98.03677811274841,8.169608
392,-98.03413502837128,8.169608
393,-98.03149194399417,8.171592
394,-98.02884885961441,8.168615999999997
395,-98.02620577523994,8.1706
396,-98.02356269086285,8.169608
397,-98.02091960648309,8.169608
398,-98.01827652210861,8.169856
399,-98.01563343773151,8.169359999999998
400,-98.01299035335438,8.168367999999997
401,-98.01034726897727,8.167624
402,-98.00770418460017,8.170848
403,-98.00506110022305,8.168864
404,-98.00241801584593,8.167376
405,-97.99977493146618,8.170352
406,-97.99713184709171,8.16936
407,-97.99448876271461,8.169360000000001
408,-97.99184567833485,8.16812
409,-97.98920259396037,8.169856000000001
410,-97.98655950958327,8.170103999999998
411,-97.98391642520615,8.168864000000003
412,-97.98127334082903,8.170847999999998
413,-97.97863025644928,8.168864
414,-97.97598717207481,8.169856000000001
415,-97.9733440876977,8.168615999999997
416,-97.97070100331794,8.169856
417,-97.96805791894347,8.169608
418,-97.96541483456637,8.169856
419,-97.96277175018925,8.168616
420,-97.96012866581214,8.16936
421,-97.95748558143238,8.170599999999999
422,-97.95484249705791,8.16936
423,-97.9521994126808,8.171344
424,-97.94955632830104,8.169112000000002
425,-97.94691324392657,8.169112000000002
426,-97.94427015954946,8.168615999999998
427,-97.9416270751697,8.169112000000002
428,-97.93898399079524,8.168119999999998
429,-97.93634090641814,8.170104
430,-97.93369782204101,8.170103999999998
431,-97.9310547376639,8.169856
432,-97.92841165328414,8.16936
433,-97.92576856890967,8.171096000000002
434,-97.92312548453256,8.169856
435,-97.9204824001528,8.167623999999998
436,-97.91783931577834,8.170104
437,-97.91519623140123,8.169112000000002
438,-97.91255314702411,8.169608
439,-97.909910062647,8.169111999999998
440,-97.90726697826724,8.167623999999998
441,-97.90462389389278,8.167872
442,-97.90198080951566,8.168616000000002
443,-97.89933772513591,8.167624
444,-97.89669464076144,8.169608
445,-97.89405155638433,8.166631999999998
446,-97.89140847200721,8.167376
447,-97.8887653876301,8.168864
448,-97.88612230325299,8.167872
449,-97.88347921887588,8.168864
450,-97.88083613449876,8.170848000000001
451,-97.87819305011901,8.167375999999999
452,-97.87554996574454,8.169111999999998
453,-97.87290688136743,8.169856
454,-97.87026379698767,8.169608
455,-97.8676207126132,8.169607999999998
456,-97.86497762823609,8.170599999999999
457,-97.86233454385898,8.168864
458,-97.85969145948187,8.170599999999999
459,-97.85704837510211,8.167871999999996
460,-97.85440529072764,8.170848000000001
461,-97.85176220635053,8.169112000000002
462,-97.84911912197077,8.168864
463,-97.8464760375963,8.168616
464,-97.84383295321919,8.167872
465,-97.84118986884208,8.170103999999998
466,-97.83854678446497,8.170352000000001
467,-97.83590370008521,8.169608
468,-97.83326061571074,8.168864000000001
469,-97.83061753133363,8.168368000000001
470,-97.82797444695387,8.168864000000001
471,-97.8253313625794,8.16688
472,-97.82268827820229,8.169359999999998
473,-97.82004519382254,8.168864
474,-97.81740210944807,8.169856
475,-97.81475902507096,8.168864
476,-97.81211594069384,8.168119999999998
477,-97.80947285631673,8.169359999999998
478,-97.80682977193698,8.169111999999998
479,-97.8041866875625,8.167376
480,-97.8015436031854,8.168616
481,-97.79890051880564,8.169111999999997
482,-97.79625743443117,8.172087999999999
483,-97.79361435005406,8.168616000000002
484,-97.79097126567694,8.169112
485,-97.78832818129983,8.168616
486,-97.78568509692008,8.167375999999999
487,-97.78304201254561,8.169856
488,-97.7803989281685,8.168368000000001
489,-97.77775584378874,8.168368
490,-97.77511275941427,8.169608
491,-97.77246967503716,8.169111999999998
492,-97.7698265906574,8.167375999999999
493,-97.76718350628293,8.169608
494,-97.76454042190582,8.168615999999997
495,-97.76189733752871,8.170848
496,-97.7592542531516,8.168864000000001
497,-97.75661116877184,8.170104
498,-97.75396808439737,8.16936
499,-97.75132500002026,8.169608
500,-97.7486819156405,8.170103999999998
501,-97.74603883126603,8.171095999999999
502,-97.74339574688892,8.170848
503,-97.74075266251181,8.171095999999999
504,-97.7381095781347,8.169608
505,-97.73546649375494,8.168864
506,-97.73282340938047,8.170352
507,-97.73018032500336,8.168864
508,-97.7275372406236,8.168367999999997
509,-97.72489415624914,8.166632000000002
510,-97.72225107187202,8.169608
511,-97.7196079874949,8.170352
512,-97.7169649031178,8.168864
513,-97.71432181874069,8.168616
514,-97.71167873436357,8.169607999999998
515,-97.70903564998646,8.170352
516,-97.7063925656067,8.170103999999998
517,-97.70374948123224,8.169112000000002
518,-97.70110639685512,8.16812
519,-97.69846331247537,8.169112000000002
520,-97.6958202281009,8.169608
521,-97.69317714372379,8.167623999999998
522,-97.69053405934666,8.1706
523,-97.68789097496956,8.169112000000002
524,-97.6852478905898,8.169608
525,-97.68260480621534,8.169608
526,-97.67996172183823,8.168864
527,-97.67731863745847,8.167128
528,-97.674675553084,8.168368
529,-97.67203246870689,8.169360000000001
530,-97.66938938432976,8.170352
531,-97.66674629995266,8.171096
532,-97.66410321557291,8.170351999999998
533,-97.66146013119842,8.169856
534,-97.65881704682133,8.170103999999998
535,-97.65617396244157,8.1706
536,-97.6535308780671,8.168616
537,-97.65088779368999,8.172087999999999
538,-97.64824470931023,8.169608
539,-97.64560162493576,8.169112
540,-97.64295854055865,8.170104
541,-97.64031545618153,8.170599999999999
542,-97.63767237180443,8.171592
543,-97.63502928742467,8.169856000000001
544,-97.63238620305019,8.16812
545,-97.62974311867309,8.16812
546,-97.62710003429333,8.169856
547,-97.62445694991887,8.170103999999998
548,-97.62181386554175,8.168368000000001
549,-97.61917078116463,8.168864
550,-97.61652769678753,8.170103999999998
551,-97.61388461240777,8.168616
552,-97.61124152803329,8.169856
553,-97.60859844365619,8.170104
554,-97.60595535927644,8.168368
555,-97.60331227490195,8.168615999999997
556,-97.60066919052485,8.168616
557,-97.59802610614773,8.171592
558,-97.59538302177063,8.168368
559,-97.59273993739352,8.168119999999998
560,-97.59009685301639,8.169856
561,-97.58745376863929,8.167872
562,-97.58481068425954,8.170599999999999
563,-97.58216759988505,8.169360000000001
564,-97.57952451550796,8.169608000000002
565,-97.5768814311282,8.167375999999999
566,-97.57423834675372,8.16812
567,-97.57159526237662,8.169608
568,-97.56895217799949,8.169608
569,-97.56630909362238,8.168368000000001
570,-97.56366600924262,8.170599999999999
571,-97.56102292486815,8.168616
572,-97.55837984049106,8.170352
573,-97.5557367561113,8.169360000000001
574,-97.55309367173682,8.168616
575,-97.55045058735972,8.169856000000001
576,-97.5478075029826,8.169608
577,-97.54516441860548,8.168615999999998
578,-97.54252133422573,8.1706
579,-97.53987824985126,8.169607999999998
580,-97.53723516547414,8.167624
581,-97.53459208109439,8.171344000000001
582,-97.53194899671992,8.168864
583,-97.52930591234282,8.170104
584,-97.52666282796307,8.169608
585,-97.52401974358858,8.169360000000001
586,-97.52137665921148,8.167624
587,-97.51873357483436,8.170104
588,-97.51609049045724,8.169111999999998
589,-97.51344740607749,8.169608
590,-97.51080432170302,8.16936
591,-97.50816123732591,8.169359999999998
592,-97.50551815294615,8.168616
593,-97.50287506857168,8.167624
594,-97.50023198419458,8.168616
595,-97.49758889981746,8.170848
596,-97.49494581544035,8.171096
597,-97.49230273106059,8.169111999999998
598,-97.48965964668612,8.169608
599,-97.48701656230901,8.168616
600,-97.48437347792925,8.167624
601,-97.48173039355478,8.168616
602,-97.47908730917767,8.170103999999998
603,-97.47644422479792,8.171096
604,-97.47380114042345,8.171591999999999
605,-97.47115805604635,8.168615999999998
606,-97.46851497166922,8.168119999999998
607,-97.46587188729211,8.168616
608,-97.46322880291235,8.169856
609,-97.46058571853789,8.167872
610,-97.45794263416077,8.169111999999998
611,-97.45529954978102,8.171095999999999
612,-97.45265646540655,8.168616
613,-97.45001338102944,8.169360000000001
614,-97.44737029665232,8.170103999999998
615,-97.44472721227521,8.171344
616,-97.44208412789546,8.169856
617,-97.43944104352099,8.168119999999998
618,-97.43679795914387,8.169856
619,-97.43415487476412,8.168864
620,-97.43151179038965,8.171096000000002
621,-97.42886870601254,8.168864
622,-97.42622562163542,8.170351999999998
623,-97.42358253725831,8.170103999999998
624,-97.4209394528812,8.168616
625,-97.41829636850409,8.169112
626,-97.41565328412698,8.169111999999998
627,-97.41301019974722,8.168368000000001
628,-97.41036711537275,8.169360000000001
629,-97.40772403099564,8.169608
630,-97.40508094661588,8.171344000000001
631,-97.40243786224141,8.167624
632,-97.3997947778643,8.170103999999998
633,-97.39715169348719,8.167128
634,-97.39450860911008,8.168864
635,-97.39186552473032,8.17184
636,-97.38922244035585,8.167872000000003
637,-97.38657935597874,8.171344
638,-97.38393627159898,8.1706
639,-97.38129318722451,8.166383999999999
640,-97.3786501028474,8.17184
641,-97.37600701847029,8.169608
642,-97.37336393409318,8.171592
643,-97.37072084971607,8.171344
644,-97.36807776533895,8.169856
645,-97.36543468096184,8.170103999999998
646,-97.36279159658208,8.168864000000003
647,-97.36014851220762,8.169608000000002
648,-97.3575054278305,8.168864
649,-97.35486234345075,8.167375999999999
650,-97.35221925907628,8.168119999999998
651,-97.34957617469917,8.169112
652,-97.34693309032205,8.170104
653,-97.34429000594494,8.167872000000001
654,-97.34164692156519,8.170103999999998
655,-97.33900383719072,8.168864
656,-97.3363607528136,8.169856000000001
657,-97.33371766843385,8.168863999999997
658,-97.33107458405938,8.169856
659,-97.32843149968227,8.168368
660,-97.32578841530515,8.167872
661,-97.32314533092804,8.169608
662,-97.32050224654829,8.168864000000001
663,-97.31785916217382,8.168367999999997
664,-97.3152160777967,8.170103999999998
665,-97.31257299341695,8.166383999999999
666,-97.30992990904248,8.169111999999998
667,-97.30728682466537,8.170104000000002
668,-97.30464374028826,8.170352
669,-97.30200065591114,8.169360000000001
670,-97.29935757153139,8.168616
671,-97.29671448715692,8.169856
672,-97.2940714027798,8.169856
673,-97.29142831840005,8.170103999999998
674,-97.28878523402558,8.167624
675,-97.28614214964847,8.169608
676,-97.28349906526871,8.169360000000001
677,-97.28085598089424,8.169856
678,-97.27821289651713,8.168864
679,-97.27556981214002,8.169608
680,-97.27292672776291,8.168864
681,-97.27028364338315,8.169608
682,-97.26764055900868,8.168616
683,-97.26499747463157,8.16812
684,-97.26235439025182,8.16688
685,-97.25971130587735,8.169608
686,-97.25706822150023,8.166632
687,-97.2544251371231,8.169856000000001
688,-97.25178205274601,8.167872
689,-97.24913896836625,8.169608
690,-97.24649588399178,8.169608
691,-97.24385279961467,8.170600000000002
692,-97.24120971523492,8.167872
693,-97.23856663086045,8.169360000000001
694,-97.23592354648333,8.169112
695,-97.23328046210358,8.168368
696,-97.23063737772911,8.168616
697,-97.227994293352,8.169112000000002
698,-97.22535120897487,8.168864
699,-97.22270812459777,8.167375999999999
700,-97.22006504021802,8.168120000000002
701,-97.21742195584355,8.171344000000001
702,-97.21477887146644,8.167376
703,-97.21213578708668,8.169856
704,-97.20949270271221,8.168367999999997
705,-97.2068496183351,8.168367999999997
706,-97.20420653395797,8.167624
707,-97.20156344958087,8.170104
708,-97.19892036520112,8.1706
709,-97.19627728082664,8.168616
710,-97.19363419644954,8.168864
711,-97.19099111206978,8.169856000000001
712,-97.18834802769531,8.168864
713,-97.1857049433182,8.169359999999998
714,-97.18306185894107,8.170848
715,-97.18041877456398,8.172335999999998
716,-97.17777569018686,8.168864000000001
717,-97.17513260580974,8.169856
718,-97.17248952143264,8.16688
719,-97.16984643705288,8.170103999999998
720,-97.1672033526784,8.168119999999998
721,-97.1645602683013,8.168615999999998
722,-97.16191718392155,8.168864000000001
723,-97.15927409954708,8.168864
724,-97.15663101516996,8.168367999999997
725,-97.15398793079284,8.171344000000001
726,-97.15134484641574,8.168367999999997
727,-97.14870176203598,8.169608
728,-97.1460586776615,8.169608
729,-97.1434155932844,8.168616
730,-97.14077250890465,8.170599999999999
731,-97.13812942453016,8.170103999999998
732,-97.13548634015307,8.168368
733,-97.13284325577594,8.168616
734,-97.13020017139884,8.169360000000001
735,-97.12755708702173,8.170848000000001
736,-97.1249140026446,8.167128000000002
737,-97.1222709182675,8.169112
738,-97.11962783388775,8.168864
739,-97.11698474951326,8.170351999999998
740,-97.11434166513617,8.170599999999997
741,-97.11169858075641,8.170104
742,-97.10905549638193,8.170104
743,-97.10641241200483,8.169608
744,-97.1037693276277,8.1706
745,-97.10112624325059,8.168368000000001
746,-97.09848315887083,8.170599999999999
747,-97.09584007449637,8.16812
748,-97.09319699011927,8.1706
749,-97.09055390573951,8.169607999999998
750,-97.08791082136503,8.169360000000001
751,-97.08526773698793,8.170599999999999
752,-97.0826246526108,8.169856000000001
753,-97.07998156823369,8.169359999999998
754,-97.07733848385394,8.169608
755,-97.07469539947947,8.169111999999998
756,-97.07205231510235,8.169608
757,-97.0694092307226,8.170599999999999
758,-97.06676614634813,8.169360000000001
759,-97.06412306197103,8.170352
760,-97.06147997759128,8.170600000000002
761,-97.05883689321679,8.167624
762,-97.0561938088397,8.169608
763,-97.05355072446257,8.170104
764,-97.05090764008546,8.169112
765,-97.0482645557057,8.167872
766,-97.04562147133123,8.171096
767,-97.04297838695412,8.170352
768,-97.04033530257436,8.168864000000001
769,-97.0376922181999,8.169111999999998
770,-97.0350491338228,8.169856000000001
771,-97.03240604944567,8.171591999999999
772,-97.02976296506856,8.169112000000002
773,-97.0271198806888,8.169856
774,-97.02447679631433,8.169360000000001
775,-97.02183371193722,8.169856
776,-97.01919062755746,8.169360000000001
777,-97.016547543183,8.170600000000002
778,-97.01390445880588,8.168368000000001
779,-97.01126137442877,8.168119999999998
780,-97.00861829005166,8.170352
781,-97.0059752056719,8.168616
782,-97.00333212129743,8.169856
783,-97.00068903692032,8.170103999999998
784,-96.99804595254056,8.169608
785,-96.9954028681661,8.168864
786,-96.99275978378898,8.169608
787,-96.99011669940923,8.170352
788,-96.98747361503476,8.169112000000002
789,-96.98483053065765,8.168864000000001
790,-96.98218744628053,8.167624
791,-96.97954436190342,8.169608
792,-96.97690127752367,8.170103999999998
793,-96.9742581931492,8.168864
794,-96.97161510877208,8.168368000000001
795,-96.96897202439233,8.169856
796,-96.96632894001786,8.167872
797,-96.96368585564075,8.168864
798,-96.96104277126364,8.167624
799,-96.95839968688652,8.169608
800,-96.95575660250677,8.169111999999998
801,-96.9531135181323,8.169856000000001
802,-96.95047043375519,8.168119999999998
803,-96.94782734937543,8.168616
804,-96.94518426500096,8.170847999999998
805,-96.94254118062385,8.167872
