y,time
5.084133333333333,-0.000119
5.080933333333333,-0.00011896
5.084133333333333,-0.00011892
5.084133333333333,-0.00011888
5.084666666666666,-0.00011884000000000001
5.081733333333333,-0.0001188
5.083066666666666,-0.00011876000000000001
5.0836,-0.00011872
5.083333333333333,-0.00011868000000000001
5.083066666666666,-0.00011864
5.083333333333333,-0.00011860000000000001
5.082533333333333,-0.00011856
5.0836,-0.00011852000000000001
5.084666666666666,-0.00011848
5.082533333333333,-0.00011844000000000001
5.080933333333333,-0.0001184
5.083066666666666,-0.00011836000000000001
5.0822666666666665,-0.00011832
5.084133333333333,-0.00011828
5.083066666666666,-0.00011824
5.083066666666666,-0.0001182
5.083333333333333,-0.00011816000000000001
5.084133333333333,-0.00011812
5.082,-0.00011808000000000001
5.082533333333333,-0.00011804
5.0828,-0.00011800000000000001
5.083066666666666,-0.00011796
5.0828,-0.00011792000000000001
5.081466666666667,-0.00011788
5.0828,-0.00011784000000000001
5.082,-0.0001178
5.0828,-0.00011776000000000001
5.083333333333333,-0.00011772
5.084133333333333,-0.00011768000000000001
5.0828,-0.00011764
5.0822666666666665,-0.00011760000000000001
5.084133333333333,-0.00011756
5.084133333333333,-0.00011752
5.084666666666666,-0.00011748000000000001
5.0828,-0.00011744
5.082,-0.00011740000000000001
5.083333333333333,-0.00011736
5.0836,-0.00011732000000000001
5.0828,-0.00011728
5.083066666666666,-0.00011724000000000001
5.082,-0.0001172
5.0836,-0.00011716000000000001
5.0822666666666665,-0.00011712
5.0836,-0.00011708000000000001
5.082,-0.00011704
5.083866666666666,-0.00011700000000000001
5.082533333333333,-0.00011696
5.0828,-0.00011692000000000001
5.0828,-0.00011688
5.0828,-0.00011684
5.0812,-0.0001168
5.083066666666666,-0.00011676
5.083066666666666,-0.00011672000000000001
5.0828,-0.00011668
5.0828,-0.00011664000000000001
5.080666666666667,-0.0001166
5.0822666666666665,-0.00011656000000000001
5.0836,-0.00011652
5.083866666666666,-0.00011648000000000001
5.082,-0.00011644
5.083866666666666,-0.00011640000000000001
5.0828,-0.00011636
5.083066666666666,-0.00011632000000000001
5.0822666666666665,-0.00011628
5.0828,-0.00011624000000000001
5.083333333333333,-0.0001162
5.0822666666666665,-0.00011616
5.0844,-0.00011612
5.0828,-0.00011608
5.082533333333333,-0.00011604000000000001
5.0822666666666665,-0.000116
5.083066666666666,-0.00011596000000000001
5.0851999999999995,-0.00011592
5.084933333333333,-0.00011588000000000001
5.0822666666666665,-0.00011584
5.084133333333333,-0.00011580000000000001
5.082,-0.00011576
5.0844,-0.00011572000000000001
5.082533333333333,-0.00011568
5.082,-0.00011564000000000001
5.083333333333333,-0.0001156
5.0828,-0.00011556000000000001
5.082533333333333,-0.00011552
5.0822666666666665,-0.00011548
5.082,-0.00011544
5.081466666666667,-0.0001154
5.083066666666666,-0.00011536000000000001
5.082,-0.00011532
5.082533333333333,-0.00011528000000000001
5.084666666666666,-0.00011524
5.082533333333333,-0.00011520000000000001
5.082,-0.00011516
5.0828,-0.00011512000000000001
5.0822666666666665,-0.00011508
5.0828,-0.00011504000000000001
5.082533333333333,-0.000115
5.080933333333333,-0.00011496000000000001
5.0822666666666665,-0.00011492
5.0828,-0.00011488000000000001
5.082533333333333,-0.00011484
5.0836,-0.0001148
5.083066666666666,-0.00011476
5.080933333333333,-0.00011472000000000001
5.0836,-0.00011468
5.081733333333333,-0.00011464
5.082533333333333,-0.00011460000000000001
5.084133333333333,-0.00011456
5.083333333333333,-0.00011452000000000001
5.083333333333333,-0.00011448
5.082,-0.00011444000000000001
5.083333333333333,-0.0001144
5.084133333333333,-0.00011436000000000001
5.082533333333333,-0.00011432
5.0828,-0.00011428000000000001
5.083066666666666,-0.00011424
5.082,-0.00011420000000000001
5.082533333333333,-0.00011416
5.083333333333333,-0.00011412000000000001
5.083066666666666,-0.00011408
5.083333333333333,-0.00011404000000000001
5.083866666666666,-0.000114
5.081733333333333,-0.00011396
5.083333333333333,-0.00011392000000000001
5.084933333333333,-0.00011388
5.0844,-0.00011384000000000001
5.0828,-0.0001138
5.083866666666666,-0.00011376000000000001
5.082533333333333,-0.00011372
5.083866666666666,-0.00011368000000000001
5.082,-0.00011364
5.0828,-0.00011360000000000001
5.083333333333333,-0.00011356
5.0828,-0.00011352000000000001
5.0812,-0.00011348
5.083866666666666,-0.00011344000000000001
5.082533333333333,-0.0001134
5.082533333333333,-0.00011336000000000001
5.0822666666666665,-0.00011332
5.082,-0.00011328
5.083333333333333,-0.00011324000000000001
5.0822666666666665,-0.0001132
5.084133333333333,-0.00011316000000000001
5.083333333333333,-0.00011312
5.0822666666666665,-0.00011308000000000001
5.083066666666666,-0.00011304
5.081733333333333,-0.00011300000000000001
5.0828,-0.00011296
5.081733333333333,-0.00011292000000000001
5.084666666666666,-0.00011288
5.083066666666666,-0.00011284000000000001
5.081466666666667,-0.0001128
5.082533333333333,-0.00011276000000000001
5.082533333333333,-0.00011272
5.083333333333333,-0.00011268000000000001
5.083066666666666,-0.00011264
5.083333333333333,-0.0001126
5.0828,-0.00011256
5.082533333333333,-0.00011252
5.083066666666666,-0.00011248000000000001
5.083066666666666,-0.00011244
5.0836,-0.00011240000000000001
5.083066666666666,-0.00011236
5.0828,-0.00011232000000000001
5.082,-0.00011228
5.0836,-0.00011224000000000001
5.0836,-0.0001122
5.0822666666666665,-0.00011216000000000001
5.0822666666666665,-0.00011212
5.083066666666666,-0.00011208000000000001
5.0828,-0.00011204
5.082533333333333,-0.00011200000000000001
5.0851999999999995,-0.00011196
5.0828,-0.00011192
5.084133333333333,-0.00011188
5.084933333333333,-0.00011184
5.080133333333333,-0.00011180000000000001
5.081733333333333,-0.00011176
5.082,-0.00011172000000000001
5.083066666666666,-0.00011168
5.0836,-0.00011164000000000001
5.084133333333333,-0.0001116
5.0822666666666665,-0.00011156000000000001
5.082533333333333,-0.00011152
5.082533333333333,-0.00011148000000000001
5.0822666666666665,-0.00011144
5.082533333333333,-0.00011140000000000001
5.083066666666666,-0.00011136
5.082533333333333,-0.00011132000000000001
5.084133333333333,-0.00011128
5.083066666666666,-0.00011124
5.082,-0.0001112
5.083333333333333,-0.00011116000000000001
5.0822666666666665,-0.00011112
5.082,-0.00011108
5.0836,-0.00011104000000000001
5.083333333333333,-0.000111
5.082,-0.00011096000000000001
5.081733333333333,-0.00011092
5.0822666666666665,-0.00011088000000000001
5.0828,-0.00011084
5.082533333333333,-0.00011080000000000001
5.082,-0.00011076
5.0812,-0.00011072000000000001
5.082533333333333,-0.00011068
5.0828,-0.00011064000000000001
5.084133333333333,-0.0001106
5.0828,-0.00011056
5.0822666666666665,-0.00011052
5.080666666666667,-0.00011048000000000001
5.0822666666666665,-0.00011044
5.0812,-0.0001104
5.0822666666666665,-0.00011036000000000001
5.0822666666666665,-0.00011032
5.080933333333333,-0.00011028000000000001
5.082,-0.00011024
5.082533333333333,-0.00011020000000000001
5.082533333333333,-0.00011016
5.0836,-0.00011012000000000001
5.0828,-0.00011008
5.0822666666666665,-0.00011004000000000001
5.084133333333333,-0.00011
5.083066666666666,-0.00010996000000000001
5.0836,-0.00010992
5.084133333333333,-0.00010988
5.082,-0.00010984
5.083066666666666,-0.00010980000000000001
5.0828,-0.00010976
5.0822666666666665,-0.00010972
5.083066666666666,-0.00010968000000000001
5.083066666666666,-0.00010964
5.0828,-0.00010960000000000001
5.082533333333333,-0.00010956
5.0828,-0.00010952000000000001
5.082533333333333,-0.00010948
5.083866666666666,-0.00010944000000000001
5.0836,-0.0001094
5.083866666666666,-0.00010936000000000001
5.0836,-0.00010932
5.083866666666666,-0.00010928000000000001
5.0828,-0.00010924
5.083333333333333,-0.0001092
5.083333333333333,-0.00010916
5.081733333333333,-0.00010912000000000001
5.083066666666666,-0.00010908
5.084133333333333,-0.00010904
5.0822666666666665,-0.000109
5.082,-0.00010896
5.0836,-0.00010892000000000001
5.083333333333333,-0.00010888
5.0836,-0.00010884000000000001
5.0828,-0.0001088
5.083866666666666,-0.00010876000000000001
5.083333333333333,-0.00010872
5.0828,-0.00010868000000000001
5.083333333333333,-0.00010864
5.081733333333333,-0.00010860000000000001
5.082533333333333,-0.00010856
5.083333333333333,-0.00010852000000000001
5.082,-0.00010848
5.0836,-0.00010844000000000001
5.083333333333333,-0.0001084
5.083333333333333,-0.00010836
5.0836,-0.00010832
5.082,-0.00010828
5.083333333333333,-0.00010824000000000001
5.0822666666666665,-0.0001082
5.0828,-0.00010816000000000001
