,time,hallprobe,pulsedwire
2324,0.002637766730611105,3.7086701319143294,3.7160884237945124
2325,0.0026381435934700924,3.7073152077804976,3.71478600124453
2326,0.002638520546415946,3.705972531482745,3.7134847073737003
2327,0.0026388975089469344,3.7046311583401708,3.712193118208597
2328,0.002639274560559355,3.703301896339077,3.7109098614706073
2329,0.0026396517076209547,3.7019856112119243,3.709640013526348
2330,0.002640028883370931,3.700673226437333,3.7083802111760034
2331,0.002640406181046509,3.699377418161126,3.7071389802397188
2332,0.002640783604334279,3.6980986875968327,3.7059100622097674
2333,0.002641160994911937,3.6968155099015827,3.7046954463206734
2334,0.0026415385151235225,3.6955499566966434,3.703483871360284
2335,0.0026419160928459196,3.6942922224227726,3.702285519281842
2336,0.002642293815954039,3.693054254187932,3.701098985096309
2337,0.002642671610313899,3.691825973043681,3.6999280507848913
2338,0.0026430494893312814,3.690609201584674,3.6987717756441927
2339,0.002643427537529653,3.6894154312702097,3.697629846833033
2340,0.002643805677423584,3.688234127503183,3.6965028145701866
2341,0.0026441839190674125,3.6870666572295856,3.69538432475768
2342,0.0026445622711748977,3.685914205135943,3.694287888393859
2343,0.002644940741119221,3.684777773649315,3.693204124421316
2344,0.002645319334932984,3.683658182937296,3.6921309788551486
2345,0.0026456980573082113,3.6825560709080154,3.691073747021726
2346,0.002646076911596349,3.6814718932101376,3.69003761206633
2347,0.002646455899808265,3.6804059232328594,3.6890151857326474
2348,0.002646835022614248,3.6793582521059145,3.688004597955638
2349,0.0026472142068857483,3.6783189375754612,3.687018765528905
2350,0.002647593538821955,3.6772996989251294,3.6860496491981487
2351,0.002647972941942873,3.6762901382524142,3.6850916874671245
2352,0.0026483524990962436,3.6753015191922813,3.6841520725915857
2353,0.0026487321304506264,3.6743229881935617,3.683226904812357
2354,0.002649112004382663,3.6733774370451187,3.6823228270584125
2355,0.0026494919659214955,3.6724437965527446,3.681432234195346
2356,0.0026498720194240034,3.671522659059701,3.680555855854667
2357,0.0026502523285748037,3.6706362784467226,3.6796980252889617
2358,0.0026506327337110147,3.669762947611472,3.67886572826299
2359,0.0026510132344974915,3.668902620989082,3.678045184856773
2360,0.002651393917468567,3.6680670634280497,3.6772410858827014
2361,0.0026517747064793906,3.6672459225907357,3.6764521661603524
2362,0.0026521556847128496,3.6664505076769727,3.6756863890918194
2363,0.0026525367002143865,3.6656601595763494,3.6749349980341672
2364,0.0026529179210254992,3.664897724512863,3.674203594662871
2365,0.0026532992636281554,3.664151847721814,3.6734902870972537
2366,0.002653680731373801,3.663422984851867,3.6727946357950674
2367,0.0026540624144833604,3.662723401965047,3.6721229989604254
2368,0.002654444312956833,3.6620530990613553,3.6714640744450535
2369,0.002654826264115035,3.661389958954656,3.670828637295605
2370,0.0026552083528165763,3.660745518669114,3.67021097723494
2371,0.0026555906619091995,3.6601310418396946,3.6696133185541573
2372,0.0026559731115614635,3.65953567491523,3.669037392812003
2373,0.0026563557088114045,3.6589603747579136,3.6684790468245443
2374,0.002656738458686192,3.6584058248407403,3.6679420009357706
2375,0.0026571213642021265,3.6578724352475085,3.6674218961864278
2376,0.002657504426364642,3.657360342672816,3.666923237847466
2377,0.0026578876441683053,3.656869410422065,3.666447636828967
2378,0.0026582710145968145,3.6563992284114573,3.6659898143689587
2379,0.002658654621503345,3.6559611969705585,3.665551736199827
2380,0.002659038313603631,3.65553474811869,3.6651271568705126
2381,0.002659422170729113,3.655130735407021,3.6647261709898906
2382,0.0026598062707003643,3.6547597389975213,3.6643501055718706
2383,0.0026601904562005146,3.654400370741919,3.6639948246454406
2384,0.002660574889908748,3.6540747478263476,3.663655296354144
2385,0.002660959410486459,3.6537609353241387,3.663339238986991
2386,0.0026613441041328356,3.653470652518922,3.6630438001814687
2387,0.0026617290550361994,3.6532153453051284,3.662768610463787
2388,0.0026621140958253417,3.6529722585884947,3.6625105050767344
2389,0.002662499306666849,3.6527522914850556,3.6622776476491743
2390,0.002662884693258179,3.6525562185975398,3.662065865594339
2391,0.0026632702592859223,3.652384541139477,3.661871583601545
2392,0.0026636560064258012,3.6522374869351983,3.6617028599947896
2393,0.002664041934342672,3.6521150104198385,3.661551883294322
2394,0.002664428040690522,3.6520167926393325,3.661417224801846
2395,0.0026648142486542115,3.651932390126309,3.661305887108302
2396,0.0026652006400760494,3.651872929821135,3.6612195473525606
2397,0.0026655872059071317,3.6518371814724184,3.661146768626416
2398,0.0026659739515097714,3.651825874118021,3.6611001522668465
2399,0.0026663608802354154,3.651839463406607,3.66107329233937
2400,0.002666747993424641,3.651878131597641,3.6610709659791305
2401,0.002667135290407159,3.651941787561391,3.6610876429547754
2402,0.0026675227685018137,3.652030066778926,3.661131006458794
2403,0.0026679103505583197,3.652132480218008,3.6611883465168553
2404,0.0026682981180838417,3.6522601092541374,3.661267930151793
2405,0.002668686150574676,3.6524237618736164,3.6613703658015937
2406,0.0026690742759675904,3.652600045074053,3.66149307697612
2407,0.0026694625697371464,3.652799220063352,3.66163932389957
2408,0.002669851032888778,3.653021423536113,3.6618054011506906
2409,0.0026702396644170514,3.653266518797737,3.6619943029269657
2410,0.002670628388847405,3.653524244640318,3.6621984214502894
2411,0.002671017289362726,3.6538059102636886,3.6624277858153693
