x,y,time
5.314196,5.306876,-0.00358
5.314928,5.306876,-0.0035799
5.316026,5.30651,-0.0035797999999999997
5.313464,5.30651,-0.0035797
5.314196,5.307974,-0.0035796
5.314196,5.3072420000000005,-0.0035794999999999998
5.314196,5.306876,-0.0035794
5.313464,5.306876,-0.0035792999999999997
5.3145620000000005,5.305778,-0.0035792
5.313464,5.3072420000000005,-0.0035791
5.3145620000000005,5.30651,-0.0035789999999999997
5.314928,5.305778,-0.0035789
5.3127320000000005,5.30468,-0.0035788
5.31383,5.307608,-0.0035786999999999998
5.315294,5.3072420000000005,-0.0035786
5.314196,5.30468,-0.0035784999999999996
5.3145620000000005,5.3072420000000005,-0.0035784
5.314196,5.303948,-0.0035783
5.31566,5.306144,-0.0035781999999999997
5.313098,5.306144,-0.0035781
5.314196,5.306144,-0.003578
5.314196,5.30651,-0.0035778999999999997
5.313464,5.30651,-0.0035778
5.31383,5.306144,-0.0035777
5.314196,5.3072420000000005,-0.0035776
5.3145620000000005,5.308706,-0.0035775
5.314196,5.307974,-0.0035773999999999997
5.314196,5.307608,-0.0035773
5.311268,5.307608,-0.0035772
5.313098,5.306876,-0.0035770999999999997
5.314196,5.305778,-0.003577
5.313464,5.3072420000000005,-0.0035769
5.314196,5.3054120000000005,-0.0035767999999999998
5.31383,5.30651,-0.0035767
5.315294,5.308706,-0.0035765999999999997
5.313464,5.305778,-0.0035765
5.314196,5.307974,-0.0035764
5.314196,5.305778,-0.0035762999999999997
5.313098,5.306144,-0.0035762
5.3145620000000005,5.307608,-0.0035761
5.31383,5.306144,-0.0035759999999999998
5.315294,5.306876,-0.0035759
5.314196,5.306876,-0.0035757999999999996
5.3163920000000005,5.30651,-0.0035757
5.314928,5.306876,-0.0035756
5.314928,5.3072420000000005,-0.0035754999999999997
5.312366,5.305778,-0.0035754
5.31383,5.305046,-0.0035753
5.31566,5.305778,-0.0035751999999999997
5.3145620000000005,5.307608,-0.0035751
5.312366,5.306876,-0.003575
5.314928,5.30468,-0.0035748999999999998
5.313464,5.307608,-0.0035748
5.3145620000000005,5.307608,-0.0035746999999999997
5.312366,5.306876,-0.0035746
5.314928,5.306876,-0.0035745
5.313098,5.3072420000000005,-0.0035743999999999997
5.31383,5.307608,-0.0035743
5.3145620000000005,5.30651,-0.0035742
5.315294,5.3072420000000005,-0.0035740999999999998
5.314928,5.306144,-0.003574
5.31383,5.30651,-0.0035738999999999996
5.313098,5.307608,-0.0035738
5.314196,5.30651,-0.0035737
5.3145620000000005,5.3072420000000005,-0.0035735999999999997
5.3145620000000005,5.30834,-0.0035735
5.314928,5.305778,-0.0035734
5.313464,5.3090720000000005,-0.0035732999999999997
5.31383,5.307608,-0.0035732
5.314196,5.306876,-0.0035731
5.314196,5.3090720000000005,-0.003573
5.314928,5.306876,-0.0035729
5.31383,5.305778,-0.0035727999999999997
5.31383,5.307974,-0.0035727
5.314196,5.306876,-0.0035726
5.314196,5.3054120000000005,-0.0035724999999999997
5.3163920000000005,5.307974,-0.0035724
5.314196,5.306144,-0.0035723
5.314196,5.306876,-0.0035721999999999998
5.314928,5.305778,-0.0035721
5.31383,5.30651,-0.0035719999999999997
5.313464,5.306876,-0.0035719
5.314196,5.30651,-0.0035718
5.314196,5.307608,-0.0035716999999999997
5.31566,5.307608,-0.0035716
5.3145620000000005,5.305778,-0.0035715
5.315294,5.306876,-0.0035713999999999997
5.31383,5.307608,-0.0035713
5.313464,5.3090720000000005,-0.0035711999999999996
5.31749,5.30651,-0.0035711
5.316026,5.30834,-0.003571
5.31383,5.30651,-0.0035708999999999997
5.313098,5.307608,-0.0035708
5.314928,5.30834,-0.0035707
5.31383,5.30651,-0.0035705999999999997
5.316026,5.30651,-0.0035705
5.314928,5.308706,-0.0035704
5.314928,5.30834,-0.0035702999999999998
5.31383,5.3072420000000005,-0.0035702
5.3145620000000005,5.309804,-0.0035700999999999997
5.3145620000000005,5.309804,-0.00357
5.315294,5.30651,-0.0035699
5.314928,5.30834,-0.0035697999999999997
5.3145620000000005,5.308706,-0.0035697
5.31566,5.305778,-0.0035696
5.314196,5.3090720000000005,-0.0035694999999999998
5.3127320000000005,5.306144,-0.0035694
5.314196,5.30651,-0.0035692999999999996
5.313464,5.307974,-0.0035692
5.314196,5.30834,-0.0035691
5.315294,5.306144,-0.0035689999999999997
5.315294,5.309438,-0.0035689
5.313098,5.306876,-0.0035688
5.314928,5.30651,-0.0035686999999999997
5.313464,5.3090720000000005,-0.0035686
5.3145620000000005,5.309438,-0.0035685
5.3145620000000005,5.30651,-0.0035684
5.313464,5.305778,-0.0035683
5.312,5.307974,-0.0035681999999999997
5.314928,5.306144,-0.0035681
5.31383,5.308706,-0.003568
5.3145620000000005,5.306876,-0.0035678999999999997
5.3145620000000005,5.306876,-0.0035678
5.314196,5.307974,-0.0035677
5.314196,5.3072420000000005,-0.0035675999999999998
5.31383,5.307608,-0.0035675
5.3145620000000005,5.306876,-0.0035673999999999997
5.313464,5.306144,-0.0035673
5.3145620000000005,5.30834,-0.0035672
5.314196,5.3072420000000005,-0.0035670999999999997
5.3163920000000005,5.305778,-0.003567
5.315294,5.3090720000000005,-0.0035669
5.3145620000000005,5.307974,-0.0035667999999999997
5.315294,5.306876,-0.0035667
5.3145620000000005,5.306876,-0.0035666
5.315294,5.3090720000000005,-0.0035665
5.314928,5.30651,-0.0035664
5.3145620000000005,5.306144,-0.0035662999999999997
5.314928,5.3072420000000005,-0.0035662
5.313464,5.306144,-0.0035661
5.313098,5.308706,-0.0035659999999999997
5.3145620000000005,5.3072420000000005,-0.0035659
5.3127320000000005,5.306876,-0.0035658
5.313464,5.306144,-0.0035656999999999998
5.3145620000000005,5.306876,-0.0035656
5.312,5.307608,-0.0035654999999999997
5.3145620000000005,5.307974,-0.0035654
5.314196,5.3072420000000005,-0.0035653
5.313464,5.307974,-0.0035651999999999997
5.312366,5.3072420000000005,-0.0035651
5.314196,5.307974,-0.003565
5.31383,5.30651,-0.0035648999999999998
5.313098,5.3054120000000005,-0.0035648
5.31383,5.306876,-0.0035646999999999996
5.31383,5.307974,-0.0035646
5.314196,5.3072420000000005,-0.0035645
5.31383,5.30651,-0.0035643999999999997
5.314196,5.306144,-0.0035643
5.315294,5.307608,-0.0035642
5.31566,5.30651,-0.0035640999999999997
5.313098,5.307608,-0.003564
5.314196,5.30834,-0.0035639
5.3145620000000005,5.308706,-0.0035637999999999998
5.314196,5.30834,-0.0035637
5.313098,5.30651,-0.0035635999999999997
5.31383,5.306876,-0.0035635
5.31566,5.309438,-0.0035634
5.314196,5.307608,-0.0035632999999999997
5.3145620000000005,5.30834,-0.0035632
5.314928,5.307974,-0.0035631
5.31749,5.3072420000000005,-0.0035629999999999998
5.31383,5.307974,-0.0035629
5.314928,5.308706,-0.0035627999999999996
5.31383,5.3072420000000005,-0.0035627
5.31383,5.307608,-0.0035626
5.313464,5.3072420000000005,-0.0035624999999999997
5.3145620000000005,5.3072420000000005,-0.0035624
5.3127320000000005,5.30651,-0.0035623
5.313098,5.30834,-0.0035621999999999997
5.314196,5.307608,-0.0035621
5.314928,5.3072420000000005,-0.003562
5.31383,5.307974,-0.0035619
5.315294,5.305046,-0.0035618
5.314196,5.306876,-0.0035616999999999997
5.31566,5.305778,-0.0035616
5.31383,5.3090720000000005,-0.0035615
5.313098,5.30834,-0.0035613999999999997
5.3145620000000005,5.3054120000000005,-0.0035613
5.3145620000000005,5.308706,-0.0035612
5.313464,5.3090720000000005,-0.0035610999999999998
5.312366,5.3072420000000005,-0.003561
5.313464,5.306144,-0.0035608999999999997
5.31383,5.306144,-0.0035608
5.31383,5.306876,-0.0035607
5.313464,5.3072420000000005,-0.0035605999999999997
5.313098,5.307608,-0.0035605
5.313098,5.305778,-0.0035604
5.313464,5.3072420000000005,-0.0035602999999999997
5.315294,5.306876,-0.0035602
5.313464,5.307974,-0.0035600999999999996
5.3127320000000005,5.30651,-0.00356
5.314928,5.307974,-0.0035599
5.312,5.3090720000000005,-0.0035597999999999997
5.314196,5.305778,-0.0035597
5.313464,5.3054120000000005,-0.0035596
5.313098,5.305778,-0.0035594999999999997
5.314196,5.309804,-0.0035594
5.313098,5.307974,-0.0035593
5.314928,5.306144,-0.0035591999999999998
5.3145620000000005,5.30651,-0.0035591
5.314928,5.309804,-0.0035589999999999997
5.313464,5.3072420000000005,-0.0035589
5.3145620000000005,5.307608,-0.0035588
5.311634,5.307974,-0.0035586999999999997
5.313464,5.3072420000000005,-0.0035586
5.314196,5.307608,-0.0035585
5.31383,5.307974,-0.0035583999999999998
5.3145620000000005,5.3072420000000005,-0.0035583
5.314928,5.307608,-0.0035581999999999996
5.3127320000000005,5.307608,-0.0035581
5.313464,5.307608,-0.003558
5.314928,5.307608,-0.0035578999999999997
5.314928,5.305778,-0.0035578
5.3127320000000005,5.307974,-0.0035577
5.314196,5.3072420000000005,-0.0035575999999999997
5.313098,5.30651,-0.0035575
5.314196,5.30651,-0.0035574
5.31383,5.3072420000000005,-0.0035573
5.315294,5.30834,-0.0035572
5.313098,5.30651,-0.0035570999999999997
5.314928,5.307974,-0.003557
5.315294,5.30651,-0.0035569
5.313464,5.3054120000000005,-0.0035567999999999997
5.313464,5.30468,-0.0035567
5.315294,5.30834,-0.0035566
5.312366,5.30651,-0.0035564999999999998
5.31383,5.3072420000000005,-0.0035564
5.31566,5.306876,-0.0035562999999999997
5.314196,5.305778,-0.0035562
5.314928,5.3072420000000005,-0.0035561
5.313464,5.3072420000000005,-0.0035559999999999997
5.313464,5.30651,-0.0035559
5.31383,5.306876,-0.0035558
5.313464,5.3072420000000005,-0.0035556999999999997
5.314196,5.306876,-0.0035556
5.3127320000000005,5.306144,-0.0035554999999999996
5.31566,5.307608,-0.0035554
5.313464,5.30651,-0.0035553
5.3145620000000005,5.307608,-0.0035551999999999997
5.31383,5.30834,-0.0035551
5.3145620000000005,5.306876,-0.003555
5.313464,5.306144,-0.0035548999999999997
5.3145620000000005,5.307608,-0.0035548
5.314928,5.306144,-0.0035547
5.313464,5.3072420000000005,-0.0035545999999999998
5.31383,5.307608,-0.0035545
5.314928,5.307608,-0.0035543999999999997
5.312366,5.3072420000000005,-0.0035543
5.3145620000000005,5.306144,-0.0035542
5.31383,5.305778,-0.0035540999999999997
5.313464,5.3072420000000005,-0.003554
5.312366,5.307974,-0.0035539
5.313464,5.30651,-0.0035537999999999998
5.3145620000000005,5.30651,-0.0035537
5.313464,5.307608,-0.0035535999999999996
5.315294,5.307608,-0.0035535
5.314196,5.305778,-0.0035534
5.31383,5.307608,-0.0035532999999999997
5.313464,5.307974,-0.0035532
5.312366,5.309438,-0.0035531
5.31383,5.311634,-0.0035529999999999997
5.315294,5.306876,-0.0035529
5.3145620000000005,5.306876,-0.0035528
5.31383,5.306876,-0.0035526999999999998
5.312366,5.3054120000000005,-0.0035526
5.314928,5.306876,-0.0035524999999999997
5.314928,5.309438,-0.0035524
5.313098,5.30651,-0.0035523
5.31383,5.3072420000000005,-0.0035521999999999997
5.313098,5.307974,-0.0035521
5.31383,5.307974,-0.003552
5.31383,5.307608,-0.0035518999999999998
5.312,5.30651,-0.0035518
5.31383,5.3090720000000005,-0.0035516999999999996
5.313464,5.306876,-0.0035516
5.313464,5.307974,-0.0035515
5.313464,5.30651,-0.0035513999999999997
5.314928,5.3072420000000005,-0.0035513
5.313464,5.307974,-0.0035512
5.313098,5.306876,-0.0035510999999999997
5.313098,5.307974,-0.003551
5.3145620000000005,5.307608,-0.0035509
5.313464,5.3072420000000005,-0.0035508
5.3145620000000005,5.306144,-0.0035507
5.312,5.3072420000000005,-0.0035505999999999997
5.31383,5.307608,-0.0035505
5.313464,5.30834,-0.0035504
5.313098,5.3072420000000005,-0.0035502999999999997
5.313464,5.3072420000000005,-0.0035502
5.3127320000000005,5.306876,-0.0035501
5.3145620000000005,5.30651,-0.0035499999999999998
5.314928,5.306876,-0.0035499
5.31383,5.30651,-0.0035497999999999997
5.3145620000000005,5.306876,-0.0035497
5.316026,5.30834,-0.0035496
5.312366,5.307608,-0.0035494999999999997
5.311634,5.30834,-0.0035494
5.313464,5.30834,-0.0035493
5.313464,5.307608,-0.0035491999999999998
5.314196,5.307974,-0.0035491
5.314196,5.306144,-0.0035489999999999996
5.314196,5.3090720000000005,-0.0035489
5.31383,5.305778,-0.0035488
5.314928,5.3072420000000005,-0.0035486999999999997
5.31383,5.3072420000000005,-0.0035486
5.316026,5.3072420000000005,-0.0035485
5.314196,5.3072420000000005,-0.0035483999999999997
5.3145620000000005,5.309804,-0.0035483
5.314928,5.3072420000000005,-0.0035482
5.3145620000000005,5.30834,-0.0035480999999999998
5.3145620000000005,5.306876,-0.003548
5.313464,5.3072420000000005,-0.0035478999999999997
5.314196,5.307974,-0.0035478
5.313464,5.306144,-0.0035477
5.3127320000000005,5.30834,-0.0035475999999999997
5.3145620000000005,5.307974,-0.0035475
5.314928,5.307608,-0.0035474
5.3127320000000005,5.307974,-0.0035472999999999998
5.3145620000000005,5.307608,-0.0035472
5.313098,5.30468,-0.0035470999999999996
5.314196,5.307608,-0.003547
5.314196,5.309804,-0.0035469
5.314196,5.307608,-0.0035467999999999997
5.312,5.3090720000000005,-0.0035467
5.314196,5.306876,-0.0035466
5.313098,5.307974,-0.0035464999999999997
5.3127320000000005,5.306144,-0.0035464
5.313464,5.307974,-0.0035463
5.31383,5.305778,-0.0035462
5.313464,5.3072420000000005,-0.0035461
5.313464,5.30834,-0.0035459999999999997
5.313098,5.30651,-0.0035459
