time,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
-0.00375,6.5568,6.454400000000001,6.5502,6.495,6.5748,6.654599999999999,6.601400000000001,6.5676,6.5176,6.626,6.5792,6.6058,6.6259999999999994,6.5344,6.5756,6.5325999999999995,6.6714,6.586,6.5132,6.6132
-0.0037489999999999997,6.5608,6.4504,6.5542,6.503,6.5668,6.654599999999999,6.601400000000001,6.5756,6.5096,6.622,6.567200000000001,6.6058,6.622,6.5424,6.5836,6.5325999999999995,6.6674,6.586,6.509200000000001,6.6052
-0.003748,6.5568,6.454400000000001,6.5502,6.499,6.5708,6.654599999999999,6.609400000000001,6.5636,6.5136,6.63,6.5712,6.6018,6.622,6.5424,6.5756,6.5366,6.6714,6.578,6.509200000000001,6.6172
-0.003747,6.5528,6.454400000000001,6.5542,6.495,6.5708,6.6506,6.6054,6.5676,6.5176,6.626,6.575200000000001,6.6098,6.617999999999999,6.5424,6.5796,6.5325999999999995,6.6634,6.586,6.517200000000001,6.6092
-0.0037459999999999998,6.5568,6.462400000000001,6.5502,6.503,6.5628,6.6586,6.609400000000001,6.5596,6.5176,6.63,6.567200000000001,6.6138,6.6259999999999994,6.5424,6.5796,6.5366,6.6594,6.59,6.509200000000001,6.6172
-0.003745,6.5568,6.454400000000001,6.5582,6.499,6.5748,6.6506,6.609400000000001,6.5636,6.5136,6.622,6.575200000000001,6.6098,6.617999999999999,6.5424,6.5796,6.5325999999999995,6.6754,6.59,6.5132,6.6252
-0.003744,6.5568,6.446400000000001,6.5542,6.499,6.5628,6.6586,6.609400000000001,6.5716,6.5136,6.626,6.575200000000001,6.6098,6.6259999999999994,6.5384,6.5756,6.5366,6.6714,6.582,6.5212,6.6172
-0.003743,6.5648,6.4504,6.5502,6.499,6.5748,6.662599999999999,6.609400000000001,6.5676,6.5136,6.626,6.5712,6.6058,6.6259999999999994,6.5424,6.5836,6.5325999999999995,6.6674,6.586,6.5132,6.6172
-0.0037419999999999997,6.5608,6.454400000000001,6.5582,6.495,6.5668,6.654599999999999,6.609400000000001,6.5636,6.5136,6.626,6.575200000000001,6.6138,6.617999999999999,6.5384,6.5756,6.5366,6.6634,6.59,6.5132,6.6212
-0.003741,6.5608,6.462400000000001,6.5502,6.495,6.5748,6.646599999999999,6.609400000000001,6.5596,6.5136,6.622,6.5712,6.6098,6.6259999999999994,6.5424,6.5796,6.5286,6.6714,6.594,6.517200000000001,6.6092
-0.00374,6.5488,6.454400000000001,6.5542,6.503,6.5708,6.646599999999999,6.609400000000001,6.5636,6.5136,6.63,6.575200000000001,6.6098,6.622,6.5464,6.5836,6.5446,6.6674,6.582,6.517200000000001,6.6172
-0.0037389999999999997,6.5528,6.4504,6.5582,6.503,6.5668,6.6586,6.609400000000001,6.5636,6.5016,6.63,6.5712,6.6018,6.6259999999999994,6.5384,6.5796,6.5366,6.6754,6.59,6.509200000000001,6.6132
-0.003738,6.5568,6.454400000000001,6.5542,6.503,6.5708,6.6506,6.601400000000001,6.5596,6.5176,6.63,6.575200000000001,6.5978,6.617999999999999,6.5424,6.5836,6.5366,6.6674,6.586,6.5132,6.6172
-0.003737,6.5568,6.4504,6.5582,6.503,6.5788,6.654599999999999,6.6134,6.5636,6.5136,6.626,6.575200000000001,6.6018,6.6259999999999994,6.5384,6.5916,6.5325999999999995,6.6674,6.582,6.5132,6.6132
-0.0037359999999999997,6.5528,6.4504,6.5502,6.503,6.5708,6.654599999999999,6.6134,6.5676,6.5176,6.63,6.575200000000001,6.6058,6.6259999999999994,6.5384,6.5756,6.5366,6.6674,6.59,6.509200000000001,6.6172
-0.003735,6.5568,6.4504,6.5462,6.499,6.5708,6.654599999999999,6.609400000000001,6.5636,6.5176,6.626,6.5712,6.6018,6.6259999999999994,6.5424,6.5836,6.5286,6.6674,6.586,6.5132,6.6132
-0.003734,6.5568,6.454400000000001,6.5462,6.499,6.5748,6.6586,6.6054,6.5716,6.5136,6.626,6.567200000000001,6.6058,6.622,6.5264,6.5876,6.5325999999999995,6.6754,6.59,6.5052,6.6172
-0.0037329999999999998,6.5528,6.4584,6.5502,6.499,6.5748,6.6586,6.6054,6.5676,6.5216,6.634,6.5792,6.6098,6.6259999999999994,6.5464,6.5836,6.5325999999999995,6.6714,6.582,6.509200000000001,6.6132
-0.003732,6.5488,6.4504,6.5502,6.499,6.5708,6.6506,6.6054,6.5676,6.5176,6.63,6.575200000000001,6.6018,6.622,6.5304,6.5796,6.5366,6.6674,6.586,6.5052,6.6132
-0.003731,6.5568,6.4584,6.5502,6.499,6.5628,6.654599999999999,6.6134,6.5756,6.5136,6.634,6.567200000000001,6.6058,6.622,6.5344,6.5836,6.5366,6.6674,6.582,6.5132,6.6132
-0.00373,6.5528,6.454400000000001,6.5462,6.495,6.5668,6.654599999999999,6.6054,6.5716,6.5096,6.626,6.5792,6.6058,6.6259999999999994,6.5384,6.5796,6.5366,6.6714,6.586,6.5132,6.6132
-0.0037289999999999997,6.5608,6.4504,6.5502,6.495,6.5708,6.654599999999999,6.6134,6.5636,6.5096,6.63,6.567200000000001,6.6058,6.6259999999999994,6.5344,6.5836,6.5366,6.6714,6.59,6.509200000000001,6.6132
-0.003728,6.5608,6.4584,6.5582,6.499,6.5708,6.6506,6.609400000000001,6.5556,6.5216,6.642,6.575200000000001,6.6098,6.617999999999999,6.5384,6.5836,6.5366,6.6674,6.582,6.5132,6.6172
-0.003727,6.5528,6.454400000000001,6.5502,6.491,6.5708,6.6506,6.609400000000001,6.5676,6.5176,6.63,6.5712,6.6098,6.6259999999999994,6.5384,6.5756,6.5366,6.6754,6.594,6.517200000000001,6.6132
-0.0037259999999999997,6.5608,6.462400000000001,6.5582,6.503,6.5668,6.6506,6.6054,6.5676,6.5136,6.622,6.575200000000001,6.6098,6.617999999999999,6.5384,6.5876,6.5366,6.6714,6.59,6.517200000000001,6.6172
-0.003725,6.5568,6.4584,6.5502,6.495,6.5708,6.6506,6.601400000000001,6.5676,6.5096,6.626,6.5792,6.6058,6.617999999999999,6.5424,6.5796,6.5366,6.6754,6.59,6.5132,6.6172
-0.003724,6.5608,6.4504,6.5622,6.495,6.5748,6.654599999999999,6.6054,6.5716,6.5096,6.634,6.5712,6.6138,6.6259999999999994,6.5424,6.5756,6.5325999999999995,6.6674,6.586,6.5132,6.6132
-0.0037229999999999997,6.5528,6.4584,6.5582,6.499,6.5668,6.6506,6.609400000000001,6.5676,6.5096,6.63,6.5712,6.6098,6.6259999999999994,6.5424,6.5756,6.5366,6.6714,6.582,6.509200000000001,6.6132
