voltage,amplitude
6.4581166277651185,0.2509657599561151
6.472013570087814,0.25096231278080766
6.393759196968948,0.25152583172766174
6.484040475248999,0.25069601515124945
6.482572579122954,0.250394174887279
6.440632966884014,0.2506738678931173
6.4428180213411315,0.2510510972932191
6.464187337736855,0.2510059882740721
6.494232798144717,0.25060881480725483
6.506643834389441,0.2510405823803748
6.425284363535214,0.2503112839224195
6.4463939960874495,0.25077956278217794
6.518574242025972,0.25180781241542854
6.8212203246854965,0.2495817260328546
6.919942868540802,0.2498360710238112
6.78987579100484,0.24974056849346613
6.847485381385561,0.24927598455915176
6.781192699702551,0.2506643159925133
6.833497005341256,0.25022454690111173
7.926328932116642,0.23357106520785914
7.870036485243582,0.2347505504138015
7.9604141119087,0.23260267975440035
7.840482135608267,0.2360109330054707
7.865625687908892,0.23475390443694857
7.9232591959843965,0.23392235250078547
7.915806558342204,0.23408738573979948
7.823700281020774,0.23828174014424128
7.386821211278995,0.24463912874587157
7.409168809969629,0.24406459769677885
7.449623457697445,0.24304314033724114
7.395863992926736,0.2439233873595059
7.4404490121142,0.24345936598457632
7.417692429559577,0.2435528448846978
7.4226910060406155,0.24364743864164642
7.3830528403422395,0.2443156375101485
4.607401777797297,0.22872845407168843
4.682964293941101,0.23057019601037368
4.726999477254665,0.23164092519789034
4.623273326922154,0.22905434398087057
4.67978984814251,0.23094150643911296
4.64536843969846,0.22936416702646362
4.725313362388193,0.2319567326553737
5.244849357526884,0.24304712554263133
5.199021812862365,0.24191680224303505
5.321357902996938,0.24336785099733618
5.2183117601998354,0.24199708484983354
5.251236316387126,0.24254421153311176
5.297649093139609,0.24344350614866203
5.236701382973014,0.24246085055260855
5.333202440284811,0.2433932037248445
5.242778314971682,0.24250581623035702
5.523565124451607,0.24616275645439772
5.4176137259155315,0.24453862531813303
5.491490186110175,0.2450839119386963
5.453825881536038,0.2449286140453699
5.447826549480034,0.24561665393887502
5.5202349906741155,0.24786919299199883
5.976496494385722,0.24941754677981964
5.948363246481983,0.24906371951813536
5.997089178302702,0.24985060050936642
5.98463920441872,0.24888438042463465
5.974111852956129,0.24997930114836694
5.945396467181298,0.24893065674109058
