time,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
-0.00375,6.5384,6.482,6.563,6.582199999999999,6.5931999999999995,6.5016,6.563999999999999,6.5422,6.4798,6.4906,6.5588,6.6788,6.591,6.5766,6.5988,6.6414,6.535,6.5894,6.570600000000001,6.6912
-0.0037489999999999997,6.5384,6.486000000000001,6.559,6.582199999999999,6.5931999999999995,6.5096,6.576,6.546200000000001,6.4798,6.4866,6.5628,6.682799999999999,6.587000000000001,6.5726,6.594799999999999,6.6454,6.539000000000001,6.5934,6.5826,6.6872
-0.003748,6.5424,6.482,6.559,6.582199999999999,6.5892,6.5056,6.563999999999999,6.5422,6.4918000000000005,6.4866,6.5588,6.682799999999999,6.583,6.5766,6.594799999999999,6.6374,6.531000000000001,6.5934,6.578600000000001,6.6952
-0.003747,6.5384,6.486000000000001,6.563,6.582199999999999,6.5931999999999995,6.5016,6.563999999999999,6.5422,6.4918000000000005,6.4866,6.5628,6.6788,6.587000000000001,6.5806000000000004,6.602799999999999,6.6374,6.531000000000001,6.5974,6.5826,6.6872
-0.0037459999999999998,6.5424,6.482,6.559,6.574199999999999,6.5972,6.5016,6.563999999999999,6.546200000000001,6.4878,6.4866,6.5628,6.6788,6.595000000000001,6.5726,6.5988,6.6414,6.531000000000001,6.5894,6.586600000000001,6.6952
-0.003745,6.5384,6.474,6.555,6.5862,6.5931999999999995,6.4976,6.568,6.5422,6.4918000000000005,6.4906,6.5588,6.6788,6.583,6.5806000000000004,6.5988,6.6374,6.539000000000001,6.5854,6.578600000000001,6.6912
-0.003744,6.5344,6.478000000000001,6.559,6.582199999999999,6.5892,6.5056,6.568,6.5422,6.4918000000000005,6.4866,6.5628,6.682799999999999,6.583,6.5726,6.594799999999999,6.6414,6.535,6.5894,6.578600000000001,6.6952
-0.003743,6.5424,6.482,6.563,6.5862,6.5931999999999995,6.4976,6.568,6.546200000000001,6.4918000000000005,6.4866,6.5628,6.6788,6.579000000000001,6.5766,6.5988,6.6374,6.539000000000001,6.5934,6.578600000000001,6.6912
-0.0037419999999999997,6.5344,6.49,6.571,6.582199999999999,6.5851999999999995,6.5016,6.563999999999999,6.5422,6.4838000000000005,6.4946,6.5588,6.674799999999999,6.587000000000001,6.5726,6.594799999999999,6.6374,6.535,6.5854,6.5826,6.6872
-0.003741,6.5384,6.482,6.559,6.5782,6.5931999999999995,6.5016,6.56,6.538200000000001,6.4918000000000005,6.4946,6.5588,6.682799999999999,6.583,6.5766,6.5908,6.6414,6.535,6.5934,6.578600000000001,6.6872
-0.00374,6.5384,6.486000000000001,6.563,6.5862,6.5851999999999995,6.5056,6.563999999999999,6.546200000000001,6.4958,6.4866,6.5588,6.6788,6.587000000000001,6.5686,6.5988,6.6414,6.535,6.5854,6.5826,6.6872
-0.0037389999999999997,6.5384,6.482,6.555,6.5862,6.5931999999999995,6.5056,6.563999999999999,6.5422,6.4878,6.4906,6.5628,6.666799999999999,6.591,6.5766,6.5988,6.6414,6.535,6.5894,6.5826,6.6912
-0.003738,6.5384,6.486000000000001,6.563,6.582199999999999,6.5892,6.5016,6.571999999999999,6.546200000000001,6.4918000000000005,6.4986,6.5508,6.682799999999999,6.583,6.5726,6.5988,6.6374,6.531000000000001,6.5934,6.5746,6.6992
-0.003737,6.5344,6.482,6.551,6.582199999999999,6.5931999999999995,6.5056,6.568,6.5422,6.4838000000000005,6.4906,6.5628,6.6788,6.587000000000001,6.5766,6.5908,6.6374,6.535,6.5854,6.5746,6.6912
-0.0037359999999999997,6.5464,6.486000000000001,6.563,6.5782,6.5931999999999995,6.5016,6.568,6.5502,6.4918000000000005,6.4946,6.5508,6.674799999999999,6.587000000000001,6.5686,6.5988,6.6374,6.535,6.5814,6.5746,6.6872
-0.003735,6.5384,6.482,6.563,6.574199999999999,6.5892,6.5056,6.563999999999999,6.5422,6.4878,6.4946,6.5588,6.6788,6.583,6.5766,6.586799999999999,6.6294,6.531000000000001,6.5974,6.578600000000001,6.6992
-0.003734,6.5384,6.482,6.559,6.582199999999999,6.5931999999999995,6.5056,6.571999999999999,6.5502,6.4838000000000005,6.4906,6.5588,6.6788,6.583,6.5726,6.5988,6.6414,6.531000000000001,6.5934,6.5746,6.6832
-0.0037329999999999998,6.5384,6.486000000000001,6.571,6.582199999999999,6.5892,6.4976,6.563999999999999,6.5422,6.4838000000000005,6.4946,6.5548,6.682799999999999,6.583,6.5766,6.594799999999999,6.6334,6.535,6.5894,6.5746,6.6872
-0.003732,6.5384,6.49,6.563,6.5862,6.5931999999999995,6.5056,6.563999999999999,6.5422,6.4838000000000005,6.4866,6.5588,6.682799999999999,6.591,6.5726,6.594799999999999,6.6414,6.535,6.5934,6.578600000000001,6.6872
-0.003731,6.5424,6.482,6.563,6.582199999999999,6.5931999999999995,6.5056,6.563999999999999,6.546200000000001,6.4878,6.4866,6.5628,6.6788,6.591,6.5686,6.5988,6.6414,6.543,6.5854,6.578600000000001,6.6872
-0.00373,6.5424,6.486000000000001,6.566999999999999,6.5782,6.5972,6.4976,6.568,6.546200000000001,6.4878,6.4866,6.5628,6.6788,6.587000000000001,6.5726,6.594799999999999,6.6294,6.531000000000001,6.5934,6.570600000000001,6.6912
-0.0037289999999999997,6.5424,6.486000000000001,6.563,6.582199999999999,6.5931999999999995,6.5096,6.563999999999999,6.5422,6.4878,6.4866,6.5628,6.690799999999999,6.591,6.5766,6.5988,6.6414,6.539000000000001,6.5854,6.5826,6.6872
-0.003728,6.5384,6.486000000000001,6.559,6.582199999999999,6.5931999999999995,6.5056,6.568,6.538200000000001,6.4878,6.4866,6.5588,6.682799999999999,6.591,6.5846,6.5908,6.6414,6.535,6.5934,6.578600000000001,6.6872
-0.003727,6.5344,6.482,6.563,6.582199999999999,6.5931999999999995,6.5016,6.563999999999999,6.5422,6.4878,6.4866,6.5548,6.6788,6.583,6.5726,6.602799999999999,6.6414,6.543,6.5894,6.578600000000001,6.6912
-0.0037259999999999997,6.5384,6.486000000000001,6.563,6.5862,6.5892,6.5016,6.563999999999999,6.5502,6.4838000000000005,6.4866,6.5588,6.6788,6.587000000000001,6.5726,6.5988,6.6374,6.535,6.5934,6.578600000000001,6.6872
-0.003725,6.5424,6.49,6.566999999999999,6.5862,6.5892,6.5056,6.563999999999999,6.5342,6.4878,6.4906,6.5628,6.674799999999999,6.595000000000001,6.5766,6.594799999999999,6.6414,6.539000000000001,6.5934,6.5826,6.6872
-0.003724,6.5344,6.486000000000001,6.563,6.5782,6.5931999999999995,6.4976,6.568,6.546200000000001,6.4838000000000005,6.4906,6.5588,6.674799999999999,6.587000000000001,6.5726,6.594799999999999,6.6414,6.531000000000001,6.5894,6.578600000000001,6.6912
-0.0037229999999999997,6.5384,6.486000000000001,6.563,6.582199999999999,6.5851999999999995,6.4976,6.56,6.5422,6.4838000000000005,6.4906,6.5548,6.682799999999999,6.583,6.5726,6.602799999999999,6.6334,6.535,6.5974,6.578600000000001,6.6952
-0.003722,6.5384,6.482,6.566999999999999,6.582199999999999,6.5972,6.5016,6.568,6.5502,6.4798,6.4946,6.5628,6.674799999999999,6.575,6.5766,6.602799999999999,6.6414,6.531000000000001,6.5934,6.578600000000001,6.6912
-0.003721,6.5384,6.474,6.559,6.5782,6.5931999999999995,6.5056,6.568,6.5422,6.4798,6.4906,6.5548,6.674799999999999,6.587000000000001,6.5766,6.5988,6.6334,6.543,6.5894,6.5826,6.6952
-0.0037199999999999998,6.5384,6.478000000000001,6.563,6.582199999999999,6.5972,6.5016,6.568,6.538200000000001,6.4878,6.4866,6.5548,6.674799999999999,6.579000000000001,6.5726,6.5988,6.6374,6.539000000000001,6.5934,6.578600000000001,6.6832
-0.0037189999999999996,6.5384,6.482,6.563,6.5782,6.5931999999999995,6.5016,6.568,6.5502,6.4878,6.4906,6.5628,6.6788,6.583,6.5766,6.602799999999999,6.6374,6.531000000000001,6.5934,6.5746,6.6912
-0.003718,6.5384,6.486000000000001,6.566999999999999,6.5782,6.5851999999999995,6.5056,6.568,6.5422,6.4918000000000005,6.4986,6.5628,6.682799999999999,6.579000000000001,6.5766,6.5988,6.6414,6.535,6.5934,6.5826,6.6912
-0.003717,6.5384,6.486000000000001,6.563,6.582199999999999,6.5892,6.4976,6.56,6.5502,6.4878,6.4946,6.5628,6.6788,6.583,6.5686,6.594799999999999,6.6414,6.531000000000001,6.5894,6.578600000000001,6.6912
-0.0037159999999999997,6.5384,6.486000000000001,6.566999999999999,6.5782,6.5892,6.5016,6.568,6.5502,6.4878,6.4906,6.5588,6.674799999999999,6.587000000000001,6.5766,6.5908,6.6414,6.531000000000001,6.5934,6.578600000000001,6.6952
-0.003715,6.5384,6.494000000000001,6.563,6.582199999999999,6.5892,6.5056,6.571999999999999,6.5422,6.4878,6.4986,6.5628,6.682799999999999,6.587000000000001,6.5766,6.594799999999999,6.6374,6.531000000000001,6.5934,6.578600000000001,6.6912
-0.003714,6.5464,6.486000000000001,6.566999999999999,6.5862,6.5931999999999995,6.4976,6.563999999999999,6.546200000000001,6.4838000000000005,6.4946,6.5548,6.6788,6.579000000000001,6.5726,6.594799999999999,6.6334,6.527,6.5934,6.5746,6.6832
-0.0037129999999999997,6.5384,6.486000000000001,6.563,6.582199999999999,6.5892,6.5016,6.563999999999999,6.546200000000001,6.4878,6.4946,6.5628,6.674799999999999,6.583,6.5686,6.5908,6.6414,6.535,6.5854,6.5746,6.6912
-0.003712,6.5384,6.478000000000001,6.563,6.590199999999999,6.5851999999999995,6.5016,6.571999999999999,6.5422,6.4918000000000005,6.4866,6.5548,6.674799999999999,6.583,6.5766,6.5988,6.6374,6.535,6.5894,6.5746,6.6872
-0.003711,6.5384,6.49,6.563,6.582199999999999,6.5931999999999995,6.4976,6.563999999999999,6.546200000000001,6.4878,6.4906,6.5548,6.6788,6.587000000000001,6.5766,6.594799999999999,6.6414,6.527,6.5934,6.5746,6.6872
-0.0037099999999999998,6.5344,6.482,6.555,6.582199999999999,6.5892,6.5056,6.563999999999999,6.538200000000001,6.4878,6.4906,6.5628,6.682799999999999,6.583,6.5726,6.594799999999999,6.6414,6.531000000000001,6.5934,6.5826,6.6872
-0.003709,6.5384,6.478000000000001,6.555,6.5862,6.5851999999999995,6.5096,6.568,6.5502,6.4958,6.4906,6.5588,6.6788,6.579000000000001,6.5726,6.5988,6.6414,6.535,6.5894,6.578600000000001,6.6912
-0.003708,6.5384,6.478000000000001,6.563,6.582199999999999,6.5892,6.5056,6.56,6.546200000000001,6.4878,6.4906,6.5548,6.674799999999999,6.587000000000001,6.5766,6.594799999999999,6.6334,6.539000000000001,6.5934,6.578600000000001,6.6912
-0.003707,6.5424,6.486000000000001,6.559,6.5782,6.5892,6.5096,6.563999999999999,6.5422,6.4958,6.4866,6.5628,6.6788,6.583,6.5726,6.5988,6.6414,6.535,6.5894,6.578600000000001,6.6952
-0.0037059999999999997,6.5384,6.486000000000001,6.566999999999999,6.5782,6.5892,6.4976,6.563999999999999,6.538200000000001,6.4838000000000005,6.4906,6.5668,6.6788,6.591,6.5766,6.602799999999999,6.6454,6.543,6.5934,6.578600000000001,6.6872
-0.003705,6.5384,6.482,6.563,6.5862,6.5812,6.5056,6.571999999999999,6.5422,6.4838000000000005,6.4986,6.5588,6.682799999999999,6.587000000000001,6.5726,6.5988,6.6374,6.539000000000001,6.5894,6.5826,6.6832
-0.003704,6.5384,6.482,6.563,6.5782,6.5851999999999995,6.4936,6.568,6.546200000000001,6.4798,6.4906,6.5508,6.6788,6.591,6.5726,6.5988,6.6454,6.539000000000001,6.5894,6.5826,6.6912
-0.0037029999999999997,6.5384,6.49,6.559,6.574199999999999,6.5851999999999995,6.4976,6.563999999999999,6.546200000000001,6.4838000000000005,6.4946,6.5548,6.682799999999999,6.583,6.5766,6.602799999999999,6.6454,6.531000000000001,6.5894,6.5826,6.6952
-0.003702,6.5424,6.486000000000001,6.563,6.582199999999999,6.5851999999999995,6.5016,6.568,6.546200000000001,6.4878,6.4906,6.5588,6.674799999999999,6.587000000000001,6.5766,6.5988,6.6374,6.527,6.5854,6.578600000000001,6.6912
-0.003701,6.5384,6.486000000000001,6.563,6.5782,6.5931999999999995,6.5016,6.576,6.5422,6.4838000000000005,6.4946,6.5548,6.6708,6.591,6.5806000000000004,6.5988,6.6414,6.531000000000001,6.5894,6.578600000000001,6.6912
