x,y,time
8.33632,8.53728,-0.046959
8.33656,8.53632,-0.046958
8.33568,8.5372,-0.046957
8.335840000000001,8.53696,-0.046956
8.33616,8.53656,-0.046955
8.33608,8.53592,-0.046954
8.3352,8.53664,-0.046953
8.334480000000001,8.5364,-0.046952
8.33544,8.53688,-0.046951
8.33544,8.53696,-0.04695
8.33624,8.536800000000001,-0.046949
8.33624,8.536800000000001,-0.046948
8.33496,8.53712,-0.046947
8.335840000000001,8.53656,-0.046946
8.336640000000001,8.53616,-0.046945
8.33536,8.53696,-0.046944
8.33648,8.53616,-0.046943
8.33688,8.53688,-0.046942
8.33744,8.53672,-0.046941
8.33744,8.53672,-0.04694
8.3368,8.5372,-0.046939
8.33592,8.53768,-0.046938
8.336400000000001,8.53696,-0.046937
8.33704,8.53664,-0.046936
8.33704,8.53664,-0.046935
8.33616,8.53688,-0.046934
8.336960000000001,8.5372,-0.046933
8.336640000000001,8.53688,-0.046932
8.335840000000001,8.537040000000001,-0.046931
8.336,8.537040000000001,-0.04693
8.337520000000001,8.537040000000001,-0.046929
8.336400000000001,8.536800000000001,-0.046928
8.337520000000001,8.536480000000001,-0.046926999999999996
8.33728,8.536800000000001,-0.046926
8.336400000000001,8.53696,-0.046925
8.337200000000001,8.5372,-0.046924
8.336960000000001,8.53688,-0.046923
8.3368,8.53672,-0.046922
8.33792,8.53728,-0.046921
8.33656,8.53696,-0.046919999999999996
8.336960000000001,8.53736,-0.046919
8.33616,8.53712,-0.046918
8.33648,8.53752,-0.046917
8.336400000000001,8.53688,-0.046916
8.334800000000001,8.53736,-0.046915
8.335280000000001,8.53664,-0.046914
8.33616,8.53688,-0.046912999999999996
8.3352,8.53664,-0.046912
8.336400000000001,8.536800000000001,-0.046911
8.33472,8.53632,-0.04691
8.335600000000001,8.53712,-0.046909
8.335040000000001,8.5372,-0.046908
8.33568,8.53696,-0.046907
8.33456,8.53664,-0.046905999999999996
8.33488,8.536480000000001,-0.046905
8.334800000000001,8.53656,-0.046904
8.3352,8.53696,-0.046903
8.335600000000001,8.53688,-0.046902
8.334480000000001,8.53712,-0.046901
8.334240000000001,8.53656,-0.0469
8.33512,8.53736,-0.046898999999999996
8.33456,8.53672,-0.046898
8.33472,8.53672,-0.046897
8.335040000000001,8.53736,-0.046896
8.33488,8.53712,-0.046895
8.3344,8.537040000000001,-0.046894
8.334240000000001,8.53768,-0.046893
8.334480000000001,8.53712,-0.046891999999999996
8.334,8.536240000000001,-0.046891
8.336400000000001,8.53688,-0.04689
8.33592,8.53632,-0.046889
8.33576,8.536240000000001,-0.046888
8.33672,8.536800000000001,-0.046887
8.335280000000001,8.53752,-0.046886
8.336400000000001,8.53664,-0.046884999999999996
8.33624,8.537040000000001,-0.046884
8.336,8.53688,-0.046883
8.33648,8.53672,-0.046882
8.33608,8.5372,-0.046881
8.337520000000001,8.5372,-0.04688
8.33688,8.537600000000001,-0.046879
8.33608,8.53776,-0.046878
8.33672,8.53728,-0.046877
8.3376,8.53776,-0.046876
8.33608,8.536,-0.046875
8.33688,8.53728,-0.046874
8.336400000000001,8.537040000000001,-0.046873
8.336,8.53672,-0.046872
8.336400000000001,8.53712,-0.046871
8.33648,8.53656,-0.04687
8.33648,8.536800000000001,-0.046869
8.33648,8.53736,-0.046868
8.33616,8.53808,-0.046867
8.33592,8.537040000000001,-0.046866
8.335840000000001,8.53776,-0.046865
8.33552,8.536800000000001,-0.046864
8.33496,8.53696,-0.046863
8.335280000000001,8.536800000000001,-0.046862
8.33608,8.53664,-0.046861
8.333680000000001,8.5364,-0.04686
8.333680000000001,8.53688,-0.046859
8.33488,8.53672,-0.046858
8.33416,8.53688,-0.046857
8.33496,8.53672,-0.046856
8.33576,8.53592,-0.046855
8.33544,8.5372,-0.046854
8.334480000000001,8.53752,-0.046853
8.33536,8.53632,-0.046852
8.33464,8.53672,-0.046851
8.33488,8.53696,-0.04685
8.3344,8.53752,-0.046849
8.33496,8.536800000000001,-0.046848
8.33472,8.536800000000001,-0.046847
8.33488,8.53736,-0.046846
8.3336,8.53744,-0.046845
8.33376,8.53664,-0.046844
8.3336,8.53696,-0.046843
8.33536,8.53608,-0.046842
8.33496,8.53736,-0.046841
8.335840000000001,8.536240000000001,-0.04684
8.33536,8.53744,-0.046839
8.336,8.5372,-0.046838
8.33576,8.537040000000001,-0.046837
8.33496,8.53768,-0.046836
8.33472,8.53736,-0.046835
8.33608,8.53696,-0.046834
8.33544,8.53712,-0.046833
8.33656,8.53664,-0.046832
8.33536,8.5372,-0.046831
8.335840000000001,8.53672,-0.04683
8.33736,8.53672,-0.046829
8.33576,8.536800000000001,-0.046828
8.335840000000001,8.53712,-0.046827
8.335840000000001,8.53688,-0.046826
8.33576,8.53672,-0.046825
8.335280000000001,8.53728,-0.046824
8.335840000000001,8.53696,-0.046823
8.33552,8.53736,-0.046822
8.335600000000001,8.538160000000001,-0.046821
8.335600000000001,8.5364,-0.04682
8.336400000000001,8.53728,-0.046819
8.33544,8.536800000000001,-0.046818
8.33608,8.53792,-0.046817
8.33632,8.536,-0.046815999999999997
8.33592,8.536800000000001,-0.046815
8.335840000000001,8.53672,-0.046814
8.33632,8.53728,-0.046813
8.33568,8.53696,-0.046812
8.3368,8.53696,-0.046811
8.33656,8.538,-0.04681
8.3352,8.53752,-0.046808999999999996
8.336,8.537600000000001,-0.046808
8.33592,8.53712,-0.046807
8.336,8.53688,-0.046806
8.336960000000001,8.53752,-0.046805
8.336640000000001,8.53752,-0.046804
8.33544,8.53728,-0.046803
8.335840000000001,8.536480000000001,-0.046801999999999996
8.336400000000001,8.53776,-0.046801
8.335840000000001,8.536800000000001,-0.0468
8.334800000000001,8.537040000000001,-0.046799
8.335600000000001,8.53776,-0.046798
8.33552,8.53696,-0.046797
8.33392,8.5372,-0.046796
8.33472,8.53632,-0.046794999999999996
8.334240000000001,8.53744,-0.046794
8.33496,8.53776,-0.046793
8.334800000000001,8.53736,-0.046792
8.33456,8.53744,-0.046791
8.33488,8.53688,-0.04679
8.33432,8.5364,-0.046789
8.33536,8.5372,-0.046787999999999996
8.33472,8.53656,-0.046787
8.33552,8.53656,-0.046786
8.33456,8.53712,-0.046785
8.335840000000001,8.53744,-0.046784
8.33512,8.53712,-0.046783
8.33496,8.5372,-0.046782
8.33472,8.536480000000001,-0.046780999999999996
8.33464,8.536800000000001,-0.04678
8.335840000000001,8.53656,-0.046779
8.33512,8.53736,-0.046778
8.33432,8.53688,-0.046777
8.3344,8.53728,-0.046776
8.33616,8.53688,-0.046775
8.33592,8.53696,-0.046773999999999996
8.33496,8.53736,-0.046773
8.33488,8.537040000000001,-0.046772
8.33552,8.5372,-0.046771
8.335040000000001,8.537840000000001,-0.04677
8.33552,8.537040000000001,-0.046769
8.335840000000001,8.53728,-0.046768
8.33616,8.53656,-0.046767
8.336,8.538,-0.046766
8.33544,8.537040000000001,-0.046765
8.33544,8.53696,-0.046764
8.33488,8.53768,-0.046763
8.33608,8.53744,-0.046762
8.33648,8.53736,-0.046761
8.33632,8.537840000000001,-0.04676
8.33744,8.53808,-0.046759
8.3368,8.53736,-0.046758
8.33632,8.53752,-0.046757
8.33712,8.53696,-0.046756
8.33656,8.536800000000001,-0.046755
8.33704,8.53688,-0.046754
8.33688,8.53664,-0.046753
8.336960000000001,8.53752,-0.046752
8.33672,8.53744,-0.046751
8.33712,8.537040000000001,-0.04675
8.33704,8.53696,-0.046749
8.33688,8.537840000000001,-0.046748
8.3368,8.53712,-0.046747
8.33552,8.5372,-0.046746
8.33568,8.53744,-0.046745
8.33712,8.53688,-0.046744
8.335840000000001,8.53736,-0.046743
8.33672,8.53792,-0.046742
8.335280000000001,8.53696,-0.046741
8.3368,8.5372,-0.04674
8.336640000000001,8.5372,-0.046739
8.336960000000001,8.5372,-0.046738
8.33488,8.53768,-0.046737
8.33552,8.53672,-0.046736
8.335600000000001,8.53744,-0.046735
8.33384,8.5372,-0.046734
8.33536,8.53688,-0.046733
8.33496,8.537040000000001,-0.046732
8.334800000000001,8.537040000000001,-0.046731
8.335040000000001,8.536800000000001,-0.04673
8.335840000000001,8.53744,-0.046729
8.33472,8.53696,-0.046728
8.33432,8.53688,-0.046727
8.33464,8.53688,-0.046726
8.335600000000001,8.53688,-0.046725
8.3352,8.5372,-0.046724
8.33544,8.53664,-0.046723
8.33472,8.537840000000001,-0.046722
8.33456,8.536800000000001,-0.046721
8.334480000000001,8.53728,-0.04672
8.3336,8.53712,-0.046719
8.33416,8.53672,-0.046718
8.33384,8.537040000000001,-0.046717
8.3332,8.536800000000001,-0.046716
8.3332,8.53728,-0.046715
8.333440000000001,8.53632,-0.046714
8.333120000000001,8.53808,-0.046713
8.33392,8.536480000000001,-0.046712
8.33408,8.53744,-0.046711
8.33432,8.53672,-0.04671
8.33384,8.53768,-0.046709
8.334240000000001,8.536,-0.046708
8.334480000000001,8.53768,-0.046707
8.333680000000001,8.53712,-0.046706
8.3344,8.53728,-0.046704999999999997
8.335280000000001,8.53688,-0.046704
8.334,8.537600000000001,-0.046703
8.33512,8.537040000000001,-0.046702
8.3352,8.53728,-0.046701
8.334800000000001,8.537040000000001,-0.0467
8.334800000000001,8.53728,-0.046699
8.336,8.53752,-0.046697999999999996
8.3352,8.537040000000001,-0.046697
8.33536,8.53728,-0.046696
8.33536,8.53736,-0.046695
8.33512,8.53688,-0.046694
8.33496,8.53712,-0.046693
8.335840000000001,8.53744,-0.046692
8.335600000000001,8.53688,-0.046690999999999996
8.33544,8.53824,-0.04669
8.33568,8.537600000000001,-0.046689
8.3344,8.53744,-0.046688
8.334800000000001,8.536800000000001,-0.046687
8.335600000000001,8.537600000000001,-0.046686
8.335040000000001,8.53688,-0.046685
8.33576,8.5372,-0.046683999999999996
8.33632,8.53736,-0.046683
8.33512,8.53712,-0.046682
8.334480000000001,8.537040000000001,-0.046681
8.335600000000001,8.53776,-0.04668
8.335040000000001,8.53752,-0.046679
8.335040000000001,8.53736,-0.046678
8.3344,8.53632,-0.046676999999999996
8.33576,8.537600000000001,-0.046676
8.335600000000001,8.53664,-0.046675
8.33432,8.537040000000001,-0.046674
8.335600000000001,8.53744,-0.046673
8.33632,8.53688,-0.046672
8.335840000000001,8.537600000000001,-0.046671
8.336,8.5372,-0.046669999999999996
8.334480000000001,8.53712,-0.046669
8.33432,8.53728,-0.046668
8.335840000000001,8.53736,-0.046667
8.33624,8.537040000000001,-0.046666
8.335600000000001,8.53712,-0.046665
8.33544,8.53736,-0.046664
8.33624,8.537040000000001,-0.046662999999999996
8.33592,8.53664,-0.046662
8.33648,8.537040000000001,-0.046661
8.33608,8.53688,-0.04666
8.336400000000001,8.537040000000001,-0.046659
8.33632,8.53696,-0.046658
8.33608,8.537600000000001,-0.046657
8.33616,8.5372,-0.046656
8.33576,8.53696,-0.046655
8.336400000000001,8.537040000000001,-0.046654
8.33712,8.53696,-0.046653
8.336960000000001,8.53744,-0.046652
8.337200000000001,8.53688,-0.046651
8.3368,8.537840000000001,-0.04665
8.335040000000001,8.53752,-0.046649
8.33624,8.53712,-0.046648
8.33592,8.53696,-0.046647
8.33592,8.5372,-0.046646
8.33672,8.53768,-0.046645
8.33648,8.5364,-0.046644
8.338000000000001,8.53736,-0.046643
8.336640000000001,8.53688,-0.046642
8.337200000000001,8.53656,-0.046641
8.33648,8.53728,-0.04664
8.33712,8.5364,-0.046639
8.3376,8.53776,-0.046638
8.3368,8.536480000000001,-0.046637
8.33704,8.53728,-0.046636
8.33616,8.5372,-0.046635
8.33608,8.53712,-0.046634
8.33552,8.53736,-0.046633
8.335600000000001,8.53712,-0.046632
8.33552,8.536800000000001,-0.046631
8.336400000000001,8.53752,-0.04663
8.334240000000001,8.53736,-0.046629
8.33552,8.53712,-0.046628
8.334480000000001,8.5372,-0.046627
8.3352,8.53824,-0.046626
8.336640000000001,8.538160000000001,-0.046625
8.33592,8.53808,-0.046624
8.33608,8.53656,-0.046623
8.33552,8.536480000000001,-0.046622
8.33568,8.53688,-0.046621
8.33552,8.53768,-0.04662
8.33624,8.53728,-0.046619
8.33616,8.537040000000001,-0.046618
8.33616,8.53736,-0.046617
8.33512,8.537600000000001,-0.046616
8.33592,8.53776,-0.046615
8.33648,8.537040000000001,-0.046614
8.335280000000001,8.53752,-0.046613
8.33576,8.5372,-0.046612
8.33544,8.53792,-0.046611
8.33568,8.53688,-0.04661
8.3352,8.537600000000001,-0.046609
8.3352,8.5372,-0.046608
8.33616,8.53672,-0.046607
8.334240000000001,8.537840000000001,-0.046606
8.33656,8.53632,-0.046605
8.33616,8.53744,-0.046604
8.336640000000001,8.53768,-0.046603
8.336,8.53736,-0.046602
8.336400000000001,8.53832,-0.046601
8.33616,8.537840000000001,-0.0466
8.33544,8.53776,-0.046599
8.335040000000001,8.537040000000001,-0.046598
8.33616,8.53776,-0.046597
8.334800000000001,8.53672,-0.046596
8.33592,8.53712,-0.046595
8.33456,8.5372,-0.046594
8.335600000000001,8.53688,-0.046593
8.33544,8.537040000000001,-0.046592
8.336640000000001,8.53752,-0.046591
8.33536,8.53688,-0.04659
8.334,8.53744,-0.046589
8.33432,8.53744,-0.046588
8.33544,8.53768,-0.046586999999999996
8.335600000000001,8.536800000000001,-0.046586
8.33576,8.53752,-0.046585
8.33576,8.53736,-0.046584
8.33576,8.536800000000001,-0.046583
8.33536,8.53616,-0.046582
8.335840000000001,8.53688,-0.046581
8.33464,8.53744,-0.046579999999999996
8.33496,8.53768,-0.046579
8.33536,8.537840000000001,-0.046578
8.33648,8.53744,-0.046577
8.335840000000001,8.537600000000001,-0.046576
8.335840000000001,8.53752,-0.046575
8.336400000000001,8.538,-0.046574
8.33592,8.53752,-0.046572999999999996
8.335840000000001,8.53768,-0.046572
8.336960000000001,8.53688,-0.046571
8.33576,8.53688,-0.04657
8.33624,8.53728,-0.046569
8.33568,8.5372,-0.046568
8.33728,8.53664,-0.046567
8.33592,8.53656,-0.046565999999999996
8.336400000000001,8.53744,-0.046565
8.33592,8.538160000000001,-0.046564
8.33592,8.538,-0.046563
8.33672,8.53672,-0.046562
8.33568,8.53712,-0.046561
8.33632,8.53856,-0.04656
8.336960000000001,8.53712,-0.046558999999999996
8.33656,8.536480000000001,-0.046558
8.3376,8.53672,-0.046557
8.33688,8.53752,-0.046556
8.33704,8.53688,-0.046555
8.33656,8.5372,-0.046554
8.33512,8.53752,-0.046553
8.336400000000001,8.53744,-0.046551999999999996
8.33496,8.53744,-0.046551
8.33552,8.53728,-0.04655
8.33608,8.53744,-0.046549
8.33672,8.53776,-0.046548
8.336640000000001,8.537600000000001,-0.046547
8.33624,8.537600000000001,-0.046546
8.33688,8.53728,-0.046545
8.33624,8.538,-0.046544
8.335280000000001,8.53696,-0.046543
8.3352,8.53616,-0.046542
8.33632,8.5372,-0.046541
8.33624,8.538160000000001,-0.04654
8.335840000000001,8.538160000000001,-0.046539
8.3368,8.537040000000001,-0.046538
8.336,8.53696,-0.046537
8.337520000000001,8.53728,-0.046536
8.33624,8.538,-0.046535
8.338000000000001,8.53744,-0.046534
8.33808,8.537040000000001,-0.046533
8.336400000000001,8.538160000000001,-0.046532
8.33648,8.53808,-0.046531
8.33848,8.537840000000001,-0.04653
8.33728,8.53744,-0.046529
8.33792,8.53656,-0.046528
8.337760000000001,8.53824,-0.046527
8.337200000000001,8.53728,-0.046526
8.3384,8.5372,-0.046525
8.33744,8.53736,-0.046524
8.337760000000001,8.5372,-0.046523
8.33736,8.536800000000001,-0.046522
8.336400000000001,8.53792,-0.046521
8.33656,8.53672,-0.04652
8.336400000000001,8.537600000000001,-0.046519
8.33616,8.53752,-0.046518
8.3368,8.53744,-0.046517
8.335840000000001,8.53712,-0.046516
8.33688,8.5372,-0.046515
8.33672,8.53712,-0.046514
8.33576,8.53776,-0.046513
8.336,8.53728,-0.046512
8.335840000000001,8.53808,-0.046511
8.336640000000001,8.53752,-0.04651
8.33568,8.53728,-0.046509
8.33656,8.53768,-0.046508
8.3352,8.536800000000001,-0.046507
8.336640000000001,8.53808,-0.046506
8.33552,8.53744,-0.046505
8.33552,8.537600000000001,-0.046504
8.33552,8.536240000000001,-0.046503
8.33544,8.537040000000001,-0.046502
8.33608,8.53768,-0.046501
8.33488,8.53688,-0.0465
8.335600000000001,8.53752,-0.046499
8.336400000000001,8.53728,-0.046498
8.335840000000001,8.5372,-0.046497
8.33592,8.53696,-0.046496
8.334800000000001,8.53744,-0.046495
8.33464,8.53752,-0.046494
8.33568,8.537600000000001,-0.046493
8.33512,8.53728,-0.046492
8.334800000000001,8.53728,-0.046491
8.334240000000001,8.537600000000001,-0.04649
8.334800000000001,8.53792,-0.046489
8.33512,8.53752,-0.046488
8.33472,8.53696,-0.046487
8.33408,8.53768,-0.046486
8.3344,8.53752,-0.046485
8.33472,8.537040000000001,-0.046484
8.33464,8.537600000000001,-0.046483
8.334480000000001,8.538,-0.046482
8.334240000000001,8.53688,-0.046481
8.334800000000001,8.537040000000001,-0.04648
8.33544,8.53664,-0.046479
8.335280000000001,8.53664,-0.046478
8.33544,8.53696,-0.046477
8.33536,8.538,-0.046475999999999996
8.33472,8.53728,-0.046475
8.3352,8.5372,-0.046474
8.33464,8.53712,-0.046473
8.335600000000001,8.5372,-0.046472
8.33488,8.537600000000001,-0.046471
8.33392,8.53664,-0.04647
8.33384,8.5372,-0.046468999999999996
8.33376,8.5372,-0.046468
8.33384,8.53808,-0.046467
8.334480000000001,8.53768,-0.046466
8.33536,8.5372,-0.046465
8.33488,8.537600000000001,-0.046464
8.33376,8.53792,-0.046463
8.33408,8.53808,-0.046461999999999996
8.33464,8.53824,-0.046461
8.33496,8.53752,-0.04646
8.3344,8.5372,-0.046459
8.33496,8.53776,-0.046458
8.33464,8.53744,-0.046457
8.33392,8.5372,-0.046456
8.334480000000001,8.5372,-0.046454999999999996
8.334240000000001,8.53736,-0.046454
8.336,8.53736,-0.046453
8.33512,8.53792,-0.046452
8.33616,8.53664,-0.046451
8.33568,8.53728,-0.04645
8.33632,8.53808,-0.046449
8.33544,8.537040000000001,-0.046447999999999996
8.33632,8.537600000000001,-0.046447
8.33552,8.538160000000001,-0.046446
8.33496,8.53768,-0.046445
8.33512,8.5372,-0.046444
8.33496,8.53808,-0.046443
8.33592,8.53736,-0.046442
8.335600000000001,8.53752,-0.046440999999999996
8.3352,8.53736,-0.04644
8.33568,8.53736,-0.046439
8.33616,8.53736,-0.046438
8.336400000000001,8.537600000000001,-0.046437
8.33552,8.53792,-0.046436
8.33568,8.53768,-0.046435
8.33464,8.5372,-0.046434
8.33576,8.53736,-0.046433
8.336400000000001,8.537840000000001,-0.046432
8.336,8.5388,-0.046431
8.335840000000001,8.53688,-0.04643
8.336400000000001,8.536800000000001,-0.046429
8.336640000000001,8.538,-0.046428
8.33576,8.53776,-0.046426999999999996
8.336,8.53696,-0.046426
8.336960000000001,8.5372,-0.046425
8.33624,8.538,-0.046424
8.33608,8.53744,-0.046423
8.335840000000001,8.5372,-0.046422
8.33568,8.5372,-0.046421
8.335280000000001,8.537600000000001,-0.04642
8.33656,8.53688,-0.046419
8.33624,8.53768,-0.046418
8.33616,8.537600000000001,-0.046417
8.33552,8.53728,-0.046416
8.337520000000001,8.537600000000001,-0.046415
8.33624,8.537600000000001,-0.046414
8.33688,8.53736,-0.046413
8.335600000000001,8.537040000000001,-0.046412
8.335600000000001,8.53688,-0.046411
8.336400000000001,8.53664,-0.04641
8.33592,8.5364,-0.046409
8.33632,8.537840000000001,-0.046408
8.335840000000001,8.53792,-0.046407
8.33576,8.537600000000001,-0.046406
8.33536,8.53808,-0.046405
8.33688,8.537600000000001,-0.046404
8.33656,8.53712,-0.046403
8.33616,8.5364,-0.046402
8.33632,8.53744,-0.046401
8.33608,8.53736,-0.0464
8.336640000000001,8.53728,-0.046399
8.33688,8.538160000000001,-0.046398
8.33672,8.537840000000001,-0.046397
8.33768,8.53712,-0.046396
8.3384,8.538,-0.046395
8.33792,8.53712,-0.046394
8.338000000000001,8.53736,-0.046393
8.33872,8.53808,-0.046392
8.33864,8.53752,-0.046391
8.33896,8.53712,-0.04639
8.33888,8.538160000000001,-0.046389
8.3388,8.53792,-0.046388
8.33928,8.53752,-0.046387
8.33864,8.5372,-0.046386
8.33848,8.53696,-0.046385
8.33872,8.537840000000001,-0.046384
8.33904,8.53744,-0.046383
8.33808,8.53688,-0.046382
8.337200000000001,8.53792,-0.046381
8.33848,8.5372,-0.04638
8.33848,8.53768,-0.046379
8.33808,8.53728,-0.046378
8.337520000000001,8.53744,-0.046377
8.337520000000001,8.53688,-0.046376
8.33808,8.537840000000001,-0.046375
8.33768,8.53808,-0.046374
8.33656,8.53712,-0.046373
8.33704,8.537040000000001,-0.046372
8.338000000000001,8.53776,-0.046371
8.337520000000001,8.537840000000001,-0.04637
8.338320000000001,8.53672,-0.046369
8.338320000000001,8.53792,-0.046368
8.33848,8.5372,-0.046367
8.33768,8.53792,-0.046366
8.3388,8.53712,-0.046364999999999996
8.337200000000001,8.5372,-0.046364
8.338560000000001,8.53776,-0.046363
8.33736,8.537040000000001,-0.046362
8.33824,8.53776,-0.046361
8.33712,8.53792,-0.04636
8.33712,8.53768,-0.046359
8.33824,8.53736,-0.046357999999999996
8.336960000000001,8.53856,-0.046357
8.337200000000001,8.53664,-0.046356
8.33744,8.53776,-0.046355
8.33728,8.53776,-0.046354
8.33736,8.537040000000001,-0.046353
8.3376,8.53776,-0.046352
8.3376,8.53736,-0.046350999999999996
8.338320000000001,8.53736,-0.04635
8.33816,8.53728,-0.046349
8.3376,8.537840000000001,-0.046348
8.3376,8.53728,-0.046347
8.337520000000001,8.53728,-0.046346
8.337200000000001,8.53664,-0.046345
8.337760000000001,8.53632,-0.046343999999999996
8.33816,8.53744,-0.046343
8.33928,8.536800000000001,-0.046342
8.337200000000001,8.53792,-0.046341
8.33792,8.536800000000001,-0.04634
8.33848,8.53832,-0.046339
8.33872,8.537600000000001,-0.046338
8.33872,8.537600000000001,-0.046336999999999996
8.339120000000001,8.53848,-0.046336
8.33784,8.53744,-0.046335
8.33728,8.53672,-0.046334
8.338560000000001,8.53736,-0.046333
8.33808,8.538640000000001,-0.046332
8.338320000000001,8.53736,-0.046331
8.337760000000001,8.53792,-0.046329999999999996
8.3388,8.538,-0.046329
8.33848,8.53808,-0.046328
8.33824,8.537040000000001,-0.046327
8.3384,8.53792,-0.046326
8.3392,8.537600000000001,-0.046325
8.33768,8.536800000000001,-0.046324
8.33888,8.53776,-0.046323
8.33904,8.53752,-0.046322
8.33864,8.53744,-0.046321
8.34,8.53736,-0.04632
8.33896,8.53752,-0.046319
8.3388,8.537840000000001,-0.046318
8.33904,8.53824,-0.046317
8.3384,8.53792,-0.046315999999999996
8.33808,8.538400000000001,-0.046315
8.3384,8.53744,-0.046314
8.3384,8.53824,-0.046313
8.336960000000001,8.53856,-0.046312
8.33944,8.537840000000001,-0.046311
8.33864,8.53712,-0.04631
8.33816,8.53832,-0.046309
8.339120000000001,8.53696,-0.046308
8.339120000000001,8.537040000000001,-0.046307
8.338000000000001,8.53728,-0.046306
8.338560000000001,8.53768,-0.046305
8.33816,8.53728,-0.046304
8.3384,8.53752,-0.046303
8.338000000000001,8.537840000000001,-0.046302
8.33784,8.53744,-0.046301
8.33728,8.53768,-0.0463
8.33768,8.53752,-0.046299
8.337520000000001,8.53688,-0.046298
8.33784,8.53832,-0.046297
8.33712,8.53808,-0.046296
8.3376,8.53736,-0.046295
8.33768,8.53696,-0.046294
8.33824,8.53752,-0.046293
8.33728,8.53776,-0.046292
8.33704,8.53824,-0.046291
8.33824,8.53776,-0.04629
8.33768,8.5372,-0.046289
8.338000000000001,8.53744,-0.046288
8.33896,8.53824,-0.046287
8.338560000000001,8.5372,-0.046286
8.338320000000001,8.53752,-0.046285
8.33744,8.53752,-0.046284
8.337760000000001,8.53752,-0.046283
8.33816,8.53752,-0.046282
8.33816,8.53848,-0.046281
8.33744,8.53712,-0.04628
8.33824,8.537840000000001,-0.046279
8.33808,8.537840000000001,-0.046278
8.335840000000001,8.537600000000001,-0.046277
8.335600000000001,8.53712,-0.046276
8.33712,8.53824,-0.046275
8.3368,8.536800000000001,-0.046274
8.33576,8.538,-0.046273
8.33648,8.537840000000001,-0.046272
8.33624,8.53808,-0.046271
8.3368,8.538160000000001,-0.04627
8.33672,8.537600000000001,-0.046269
8.33648,8.53848,-0.046268
8.335600000000001,8.53792,-0.046267
8.33552,8.53736,-0.046266
8.33648,8.5372,-0.046265
8.33544,8.537040000000001,-0.046264
8.3368,8.5372,-0.046263
8.337200000000001,8.53776,-0.046262
8.33704,8.53824,-0.046261
